date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Dallas College - Eastfield,L,4-2,4,4,3,0,2,1,,,0,1,,1,,,,,3,1,,,,,4,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Jan 31,home,Dallas College - Eastfield,L,4-2,4,4,3,0,2,1,,,0,1,,1,,,,,0,0,,,,,2,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Jan 31,home,Dallas College - Eastfield,L,4-2,4,4,2,1,0,,,,0,,,,,,,,3,1,,,,,4,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Jan 31,home,Dallas College - Eastfield,L,4-2,4,4,2,1,0,,,,0,,,,,,,,0,0,,,,,2,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Feb 1,away,Hill,W,13-9,13,13,3,3,2,,,1,4,,,,,1,1,,5,1,,,,,5,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Feb 1,away,Hill,W,7-5,7,7,5,0,3,,,,1,,,,,,,,3,0,,,,,5,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Feb 8,home,North Central Texas,L,9-0,9,9,4,0,1,,,,0,,,,,,,,1,0,,,,,4,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Feb 9,home,North Central Texas,W,4-2,4,4,2,1,1,1,,,0,1,,,,,,,2,1,,,,,3,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Feb 9,home,North Central Texas,L,14-4,14,14,2,1,2,1,,,2,2,,,,,,,3,1,,,,,4,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
Feb 15,home,Hill,L,6-1,6,6,3,0,2,,,,1,1,,,,,,,2,0,,,,,4,2014,2013-14,div1,Bossier Parish,bossierparishcommunitycollege,vaughnshapenr37q,Vaughn Shapen
