date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 5,home,vs. Southwestern,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Sep 10  #,home,Evangel University,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Sep 13,home,vs. Sophomore Showcase,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Sep 20,home,vs. Juco Invite,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Sep 22,home,vs. BBA Titans,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Sep 27,home,vs. Seminole State (OK),,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Sep 30,away,North Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Oct 4,away,Evangel University,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Oct 7,away,Southwest Baptist University,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Oct 10  #,home,vs. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Feb 8,home,Cloud County,L,6-2,6,6,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Feb 8,home,Cloud County,L,16-7,16,16,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Feb 16,home,Minnesota Post Grad,W,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Feb 16,home,Minnesota Post Grad,W,9-0,9,9,1,2,0,,,,0,2,1,,,,,,0,0,,,,,3,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
Feb 17,home,Minnesota Post Grad,W,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,jalenahyatbsw4,Jalen Ah Yat
