date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 20,away,Vincennes,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Feb 21,away,Vincennes,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Feb 25,home,vs. Southeastern Illinois,L,2-1,2,2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Feb 25,home,vs. Southeastern Illinois,W,9-1,9,9,4,2,2,1,,,2,,1,,,1,,,3,1,,,1,,5,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Feb 26,home,vs. John A. Logan,L,15-2,15,15,3,0,0,,,,0,,,,,,,,0,0,,3,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Feb 26,home,vs. Illinois Central,L,7-0,7,7,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Feb 27,home,vs. Illinois Central,W,14-7,14,14,3,2,1,1,,,0,1,1,,,1,,,2,1,,,1,,5,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Mar 5,home,vs. Rend Lake,W,7-6,7,7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Mar 6,away,Vincennes,L,11-0,11,11,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Mar 6,home,vs. Olney Central,L,10-8,10,10,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
Mar 7,away,Southeastern Illinois,W,13-7,13,13,5,2,1,,,1,3,1,1,,,,,,4,1,,2,1,2.00,6,2021,2020-21,div1,South Suburban,southsuburbancollege,conortomasiclskp,Conor Tomasic
