date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,Yavapai,W,4-2,4,4,4,0,1,,,,0,1,2,,,,,,1,0,,,,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Jan 30,home,Arizona Western,W,7-2,7,7,2,1,1,,,,0,1,,,,,,,1,0,,,1,,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Jan 30,home,San Jacinto,L,11-5,11,11,4,1,0,,,,0,,1,,,,,,0,0,,1,1,1.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Jan 31,home,GateWay (AZ),L,7-6,7,7,5,2,1,,,,0,,1,3,,,,,1,0,1,2,1,2.00,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 5,away,GateWay (AZ),L,7-2,7,7,4,0,2,,,,0,,,,,,,,2,0,,1,1,1.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 5,away,GateWay (AZ),L,5-3,5,5,3,1,0,,,,0,2,,,,,,,0,0,,,3,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 6,away,South Mountain,L,6-3,6,6,4,0,0,,,,0,,1,,,,,,0,0,,1,2,0.50,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 6,away,South Mountain,W,6-3,6,6,3,1,0,,,,0,1,,,,,,,0,0,,3,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 10,home,Okanagan College,W,13-0,13,13,4,3,3,,,1,5,,,2,,,,,6,1,,,1,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 11,home,Okanagan College,W,13-3,13,13,4,1,1,1,,,0,,,,,,,,2,1,,1,2,0.50,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 12,home,Okanagan College,W,14-5,14,14,4,3,3,,,,0,,,,,,,,3,0,,,1,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 13,home,Yavapai,W,7-2,7,7,5,0,1,,,,0,,,1,,,,,1,0,,3,1,3.00,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 14,home,Prairie Baseball Academy,W,16-5,16,16,2,1,2,1,1,,1,,,,,,,,5,2,,,,,2,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
