date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Georgia Perimeter,W,9-0,9,9,4,0,3,,,,1,,1,,,,,,3,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 6,home,Georgia Perimeter,L,4-2,4,4,4,1,1,,,,1,,,,,,,,1,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 9,home,Surry,W,13-0,13,13,2,0,0,,,,1,,1,,,,1,,0,0,,,,,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 9,home,Surry,W,2-0,2,2,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 10,home,Limestone College JV,W,8-1,8,8,3,0,2,,,,1,,,,,,,,2,0,,,,,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 10,home,Limestone College JV,W,6-4,6,6,4,0,0,,,,1,,,,,,,,0,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 15,home,vs. John A. Logan,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 16,home,vs. Calhoun,W,7-3,7,7,4,0,2,,,,2,,1,,,1,,,2,0,,,,,5,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 17,away,Southern Union State,L,8-7,8,8,4,1,2,1,,1,2,1,,,,,,,6,2,,,,,5,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 20,home,Catawba Valley,W,6-3,6,6,3,0,1,1,,,2,,,,,,,,2,1,,,,,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 20,home,Catawba Valley,W,5-4,5,5,3,0,1,,,,0,1,,,,,,,1,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 24,away,Georgia Perimeter,W,6-1,6,6,4,0,1,,,,0,,3,,,,,,1,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Feb 24,away,Georgia Perimeter,W,6-0,6,6,4,0,2,,,,1,,2,,,,,,2,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 3,away,Limestone College JV,W,13-1,13,13,3,0,0,,,,1,,,,,,1,,0,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 3,away,Limestone College JV,W,10-6,10,10,4,2,3,1,,,0,,,,,,,,4,1,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 9,away,USC Salkehatchie,W,1-0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1.00,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 9,away,USC Salkehatchie,L,3-2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 10,away,USC Salkehatchie,L,4-1,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 10,away,USC Salkehatchie,W,9-6,9,9,3,2,2,0,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 13,home,vs. Lakeland,W,16-5,16,16,3,3,3,,2,,2,2,,,,,,,7,2,,,,,5,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 14,away,Brunswick,L,6-5,6,6,4,2,1,,,,0,,,,,,,,1,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 14,away,Brunswick,W,8-1,8,8,2,1,0,,,,1,2,,,,,,,0,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 16,away,USC Lancaster,L,8-5,8,8,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 16,away,USC Lancaster,L,11-5,11,11,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 17,away,USC Lancaster,W,10-3,10,10,4,2,2,,,,1,,2,,,,,,2,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 17,away,USC Lancaster,W,7-5,7,7,5,0,0,,,,0,,2,,,,,,0,0,,,,,5,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 19,home,Walters State,L,5-3,5,5,2,1,1,,1,,0,1,,,,,,,3,1,,1,,,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 19,home,Walters State,W,4-1,4,4,2,0,0,,,,1,,1,,,,1,,0,0,,1,1,1.00,3,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 23,away,Pitt,L,6-2,6,6,4,0,0,,,,0,,,,,,,,0,0,,3,1,3.00,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 23,away,Pitt,L,7-6,7,7,4,0,2,,,,0,,,,,,,,2,0,,1,1,1.00,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 24,away,Pitt,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 24,away,Pitt,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 24,away,Pitt,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 24,away,Pitt,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 29,home,Florence-Darlington Tech,W,13-1,13,13,2,2,2,1,,,1,1,,,,,1,,3,1,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 29,home,Florence-Darlington Tech,W,9-5,9,9,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
Mar 30,home,Florence-Darlington Tech,W,7-3,7,7,4,1,2,,,,0,,,,,,,,2,0,,,,,4,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,jakewaltonexb3,Jake Walton
