date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,away,Alvin,L,11-6,11,11,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Jan 29,home,vs. Odessa,W,3-1,3,3,2,0,0,,,,0,1,2,,,,,,0,0,,,,,3,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Jan 30,home,vs. Howard (TX),W,18-10,18,18,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Jan 30,away,San Jacinto,W,17-8,17,17,5,3,2,,,1,2,1,1,,,,,,5,1,,,,,6,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 5,away,Midland,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 5,away,Midland,W,9-5,9,9,4,0,0,,,,2,,1,,,,1,,0,0,,,,,5,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 6,away,Odessa,L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 6,away,Odessa,W,11-3,11,11,2,3,2,,1,,1,2,,1,,,,,4,1,,,,,4,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 12,away,Wharton County,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 12,away,Wharton County,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 12,away,Wharton County,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 12,away,Wharton County,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 14,away,Wharton County,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 15,home,Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 19,home,vs. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 21,home,vs. Howard (TX),,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 24,home,Crowder,W,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Feb 24,home,Crowder,L,3-2,3,3,2,0,0,,,,0,2,,,,,,,0,0,,,,,4,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 3,away,Blinn,L,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 5,home,Frank Phillips,L,4-2,4,4,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 5,home,Frank Phillips,L,10-8,10,10,2,0,1,,,,1,2,,1,,,,,1,0,,,,,4,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 6,home,Frank Phillips,W,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 8,home,vs. San Jacinto,L,6-0,6,6,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 10,home,Cisco,L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 10,home,Cisco,W,10-6,10,10,3,1,1,,,,1,1,1,,,,1,,1,0,,,,,5,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 13,away,Cisco,W,9-5,9,9,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 13,away,Cisco,W,15-7,15,15,2,1,0,,,,0,2,1,,,,,,0,0,,,,,4,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 15,away,Navarro,L,8-0,8,8,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 18,home,Grayson,W,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 18,home,Grayson,L,20-11,20,20,3,0,0,,,,1,2,2,,,,,,0,0,,,,,5,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 20,away,Grayson,W,7-0,7,7,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 20,away,Grayson,W,10-4,10,10,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 24,away,Ranger,W,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 24,away,Ranger,W,7-5,7,7,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 27,home,Ranger,L,8-3,8,8,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 27,home,Ranger,W,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 29,home,Wharton County,W,18-5,18,18,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 31,home,Hill,W,5-0,5,5,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Mar 31,home,Hill,L,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Apr 2,away,Hill,W,11-0,11,11,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Apr 2,away,Hill,W,12-3,12,12,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Apr 5,home,vs. Paris,W,12-9,12,12,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
Apr 6,home,Navarro,W,14-7,14,14,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McLennan,mclennancommunitycollege,wyattchildresskryl,Wyatt Childress
