date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 29  #,home,vs. Shelton State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Sep 29  #,home,vs. Snead State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 4,away,Faulkner University JV,W,8-3,8,8,5,0,1,1,,,4,,1,,,,,,2,1,,,,,5,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 4,away,Faulkner University JV,W,7-1,7,7,2,0,1,,,,0,1,,,,,,,1,0,,,,,3,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 8,home,Calhoun,W,12-11,12,12,4,2,2,,,,1,1,,,,1,,,2,0,,,,,6,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 9,home,Calhoun,W,9-2,9,9,2,2,2,1,,,2,,,,,,1,,3,1,,,,,3,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 9,home,Calhoun,L,9-7,9,9,5,0,0,,,,0,,1,,,,,,0,0,,,,,5,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 16,home,Wallace State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 16,home,Wallace State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 16,home,Wallace State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 16,home,Wallace State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 18,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 22,home,Pensacola State,W,6-5,6,6,4,1,2,1,,,2,,1,,,,,,3,1,,,,,4,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 22,home,Snead State,L,4-3,4,4,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 23,home,Andrew,L,7-3,7,7,2,0,1,,,,0,,,,,,,,1,0,,,,,2,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 23,home,Snead State,L,12-2,12,12,2,0,0,,,,1,,,,,,,,0,0,,,,,2,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
Feb 25,away,Chipola,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,landonpritchettz73c,Landon Pritchett
