date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,away,Wallace-Dothan,L,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 1,away,Wallace-Dothan,L,12-5,12,12,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 3,away,Lagrange College JV,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 7,home,vs. Central Alabama,W,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 8,away,Gulf Coast State,L,7-0,7,7,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 9,home,vs. Wallace State,L,7-2,7,7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 15,home,vs. Enterprise State,L,5-2,5,5,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 15,away,Lurleen B. Wallace,L,6-0,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 16,home,Southwestern Illinois,W,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 19,home,Thomas University JV,L,12-11,12,12,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 21,away,Chattahoochee Valley,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 22,away,Enterprise State,L,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 22,home,Lurleen B. Wallace,W,8-2,8,8,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 24,away,Thomas University JV,W,14-4,14,14,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 26,home,Chattahoochee Valley,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
Feb 27,home,brewton parker college jv,W,10-1,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Andrew,andrewcollege,treymallett7yc9,Trey Mallett
