date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 16,away,Copiah-Lincoln,L,13-12,13,13,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Feb 16,home,Mississippi Delta,W,9-1,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Feb 17,away,Hinds,W,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Feb 17,away,Hinds,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Feb 24,away,Meridian,W,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Feb 24,away,Meridian,L,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Mar 8,home,Lake Land,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Mar 9,away,Lake Land,W,10-5,10,10,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Mar 9,away,Lake Land,W,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
Mar 15,home,John A. Logan,L,8-3,8,8,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Kaskaskia,kaskaskiacollege,blakefeldmanopjg,Blake Feldman
