date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 15,home,Salt Lake,L,5-3,5,3,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
Mar 15,home,Salt Lake,L,9-5,9,5,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
Mar 16,home,Salt Lake,L,11-0,11,0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
Mar 16,home,Salt Lake,L,16-3,16,3,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
Apr 26,home,Southern Nevada,L,4-3,4,3,1.0,win,20190426_p9l9,3,0,1,1,,,1,,,,,1.0,win,20190426_p9l9,1,,,2,1,,,1,,4,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
Apr 26,home,Southern Nevada,L,8-6,8,6,2.0,win,20190426_z0l9,5,2,2,,,1,1,,2,,,2.0,win,20190426_z0l9,,,,5,1,,,1,,5,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
Apr 27,home,Southern Nevada,L,13-0,13,0,13.0,win,20190427_nbie,2,0,0,,,,0,,2,,,13.0,win,20190427_nbie,,,,0,0,,,,,2,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
Apr 27,home,Southern Nevada,W,7-4,7,4,3.0,win,20190427_oh8b,2,1,0,,,,0,1,,,,3.0,win,20190427_oh8b,,,1,0,0,,1,1,1.00,4,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
May 3,home,Southern Idaho,L,15-5,15,5,10.0,win,20190503_z3ax,3,0,1,,,,0,,,,,10.0,win,20190503_z3ax,,,,1,0,,,2,,3,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
May 3,home,Southern Idaho,L,15-6,15,6,9.0,win,20190503_4u8t,5,0,1,,,,2,,1,,,9.0,win,20190503_4u8t,,,,1,0,,1,2,0.50,5,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
May 4,home,Southern Idaho,L,6-2,6,2,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
May 4,home,Southern Idaho,L,11-0,11,0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2019,2018-19,div1,Utah State Eastern,utahstateeastern,hunterlaskorago,Hunter Lasko
