date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,ACU JV,W,9-6,9,6,3,win,20230131_kody,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,GateWay (AZ),gatewaycommunitycollegeaz,andresgonzalezpznh,Andres Gonzalez
Feb 11,home,Paradise Valley,W,8-4,8,4,4,win,20230211_52yh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,GateWay (AZ),gatewaycommunitycollegeaz,andresgonzalezpznh,Andres Gonzalez
Feb 25,home,Mesa,W,6-1,6,1,5,win,20230225_8ckk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,GateWay (AZ),gatewaycommunitycollegeaz,andresgonzalezpznh,Andres Gonzalez
Apr 7,home,Paradise Valley,W,11-10,11,10,1,win,20230407_o65a,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,GateWay (AZ),gatewaycommunitycollegeaz,andresgonzalezpznh,Andres Gonzalez
Apr 11,home,Glendale,W,4-3,4,3,1,win,20230411_ulkm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,GateWay (AZ),gatewaycommunitycollegeaz,andresgonzalezpznh,Andres Gonzalez
Apr 18,home,Phoenix,W,11-5,11,5,6,win,20230418_kuzy,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,GateWay (AZ),gatewaycommunitycollegeaz,andresgonzalezpznh,Andres Gonzalez
Apr 28,home,Scottsdale,W,20-19,20,19,1,win,20230428_68qd,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,GateWay (AZ),gatewaycommunitycollegeaz,andresgonzalezpznh,Andres Gonzalez
