date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,Barton,W,2-1,2,1,1.0,win,20140208_08re,3,0,0,,,,0,,,,,1.0,win,20140208_08re,,,,0,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Feb 8,home,Barton,W,3-0,3,0,3.0,win,20140208_y9xy,2,1,2,,,,0,,,,,3.0,win,20140208_y9xy,1,,,2,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Feb 9,home,Butler,W,10-4,10,4,6.0,win,20140209_gbam,4,1,2,1,,,0,,,,,6.0,win,20140209_gbam,,,,3,1,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Feb 9,home,Butler,L,8-7,8,7,1.0,win,20140209_xs87,3,0,2,,,,2,,1,,,1.0,win,20140209_xs87,1,,,2,0,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Feb 22,home,Ranger,L,6-3,6,3,3.0,win,20140222_4bf9,4,0,0,,,,0,,3,,,3.0,win,20140222_4bf9,,,,0,0,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Feb 22,home,Ranger,L,8-1,8,1,7.0,win,20140222_nera,2,0,0,,,,0,1,1,,,7.0,win,20140222_nera,,,,0,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Feb 28,home,Odessa,W,2-0,2,0,2.0,win,20140228_o9p1,1,0,1,,,,0,1,,,1,2.0,win,20140228_o9p1,1,,,1,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Feb 28,home,Odessa,L,15-13,15,13,2.0,win,20140228_2rrz,5,1,1,,1,,2,,,,,2.0,win,20140228_2rrz,,,,3,1,,,,,5,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Mar 6,home,Howard (TX),W,1-0,1,0,1.0,win,20140306_t2bz,3,0,0,,,,0,,1,,,1.0,win,20140306_t2bz,,,,0,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Mar 6,home,Howard (TX),W,4-3,4,3,1.0,win,20140306_e331,4,1,0,,,,0,,2,,,1.0,win,20140306_e331,,,,0,0,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Mar 28,home,Clarendon,W,7-6,7,6,1.0,win,20140328_iebs,3,1,1,1,,,0,,1,,,1.0,win,20140328_iebs,,,,2,1,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Mar 28,home,Clarendon,W,7-3,7,3,4.0,win,20140328_nnjc,4,0,0,,,,0,,3,,,4.0,win,20140328_nnjc,,,,0,0,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Mar 29,home,Clarendon,L,6-3,6,3,3.0,win,20140329_vk4f,2,1,0,,,,0,,,,,3.0,win,20140329_vk4f,1,,,0,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Mar 29,home,Clarendon,L,10-2,10,2,8.0,win,20140329_c45m,4,0,0,,,,0,,2,,,8.0,win,20140329_c45m,,,,0,0,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 4,home,El Paso,W,8-1,8,1,7.0,win,20140404_t6vs,3,0,0,,,,0,1,,,,7.0,win,20140404_t6vs,,,,0,0,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 4,home,El Paso,W,15-14,15,14,1.0,win,20140404_7h5p,3,2,1,,,,2,1,1,,,1.0,win,20140404_7h5p,,,1,1,0,,,,,5,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 6,home,El Paso,W,5-2,5,2,3.0,win,20140406_8bhx,1,0,1,1,,,0,,,,,3.0,win,20140406_8bhx,1,,1,2,1,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 6,home,El Paso,L,22-5,22,5,17.0,win,20140406_yj30,3,0,1,,,,2,,,,,17.0,win,20140406_yj30,,,,1,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 11,home,Luna,W,7-6,7,6,1.0,win,20140411_161v,3,0,1,,,,1,,1,,,1.0,win,20140411_161v,1,,,1,0,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 11,home,Luna,W,9-5,9,5,4.0,win,20140411_kiiv,4,1,1,1,,,0,1,,,,4.0,win,20140411_kiiv,,,,2,1,,,,,5,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 12,home,Luna,L,5-3,5,3,2.0,win,20140412_k3qk,3,0,1,,,,0,,1,,,2.0,win,20140412_k3qk,,,,1,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 12,home,Luna,L,10-8,10,8,2.0,win,20140412_dynw,1,0,1,,,,2,1,,,,2.0,win,20140412_dynw,,,,1,0,,,,,2,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 22,home,Odessa,W,6-4,6,4,2.0,win,20140422_bgcw,2,0,0,,,,1,1,1,,,2.0,win,20140422_bgcw,,1,,0,0,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 25,home,New Mexico,L,8-5,8,5,3.0,win,20140425_6722,2,1,0,,,,0,,,,,3.0,win,20140425_6722,1,,,0,0,,,,,3,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
Apr 25,home,New Mexico,L,9-6,9,6,3.0,win,20140425_d811,3,0,1,1,,,2,,,,,3.0,win,20140425_d811,,,1,2,1,,,,,4,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
May 2,home,Midland,L,14-1,14,1,13.0,win,20140502_0v7m,2,1,1,,,1,1,,1,,,13.0,win,20140502_0v7m,,,,4,1,,,,,2,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
May 2,home,Midland,L,15-14,15,14,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,masenfenne8tx,Masen Fenn
