date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 26,home,Volunteer State,L,5-0,5,0,5,win,20220226_9q12,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Feb 26,home,Volunteer State,L,10-0,10,0,10,win,20220226_ayka,1,0,1,1,,,0,,,,,,,,2,1,,,,,1,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Feb 27,home,Volunteer State,L,4-0,4,0,4,win,20220227_g4v1,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 2,home,Triton,L,9-7,9,7,2,win,20220302_wuxw,3,0,1,,,,0,2,1,,,,,,1,0,,,,,5,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 5,home,Illinois Valley,W,11-2,11,2,9,win,20220305_bfad,2,2,2,,,1,1,1,,1,1,1,,,5,1,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 5,home,Illinois Valley,W,12-3,12,3,9,win,20220305_okzq,3,1,1,,,,1,,2,1,,,1,,1,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 8,home,Joliet,L,4-0,4,0,4,win,20220308_nkns,2,0,0,,,,0,1,1,,,1,,,0,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 9,home,Olive-Harvey,W,15-4,15,4,11,win,20220309_d7vc,2,2,1,,,,1,2,,1,,,,,1,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 13,home,Iowa Central,L,7-1,7,1,6,win,20220313_a07m,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 13,home,Iowa Central,L,15-3,15,3,12,win,20220313_tbcz,1,1,0,,,,0,3,1,,,,,,0,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 14,home,Iowa Central,L,11-1,11,1,10,win,20220314_hg1y,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 14,home,Iowa Central,L,14-5,14,5,9,win,20220314_8crd,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 19,home,South Suburban,,,,,9,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 20,home,Olive-Harvey,W,13-6,13,6,7,win,20220320_fg5x,5,2,4,1,1,,4,,1,,,,,,7,2,,,,,5,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 20,home,Olive-Harvey,W,10-3,10,3,7,win,20220320_9alc,5,1,2,,,,2,,,,,,,,2,0,,,,,5,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 25,home,Madison,,,,,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 25,home,Madison,,,,,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 25,home,Madison,,,,,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 25,home,Madison,,,,,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 28,home,South Suburban,,,,,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Mar 30,home,Olive-Harvey,,,,,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 1,home,Harper,L,10-6,10,6,4,win,20220401_eewe,6,1,1,1,,,0,,2,,,,,,2,1,,,,,6,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 4,home,Oakton,W,6-4,6,4,2,win,20220404_yvxp,4,0,2,,,,1,,1,,1,,,,2,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 4,home,Oakton,L,5-1,5,1,4,win,20220404_fe33,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 5,home,Prairie State,L,8-7,8,7,1,win,20220405_sna8,4,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,,0,,,5,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 5,home,Prairie State,W,10-3,10,3,7,win,20220405_nbqe,4,1,1,1,0,0,2,0,0,0,0,0,0,0,2,1,,0,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 9,home,McHenry County,L,13-2,13,2,11,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 9,home,McHenry County,L,13-3,13,3,10,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 12,home,Morton,L,7-6,7,6,1,win,20220412_lxy8,4,2,2,,,,0,,,,,,,,2,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 12,home,Morton,L,8-6,8,6,2,win,20220412_xmpk,3,1,1,,,,1,1,,,,,,,1,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 13,home,Kankakee,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 14,home,Joliet,L,21-9,21,9,12,win,20220414_q5ph,4,1,1,,,,2,,1,1,,1,,,1,0,,,,,5,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 16,home,Lake County,L,19-5,19,5,14,win,20220416_f6gu,2,1,1,1,,,1,2,1,,,,,,2,1,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 16,home,Lake County,L,11-9,11,9,2,win,20220416_xror,5,0,2,,,,1,,1,,,,,,2,0,,,,,5,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 19,home,Waubonsee,W,9-8,9,8,1,win,20220419_2k19,4,1,1,,,,0,,2,,,,,,1,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 19,home,Waubonsee,L,8-3,8,3,5,win,20220419_042d,3,0,1,,,,0,,,,,1,,,1,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 22,home,Kankakee,,,,,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 23,home,Elgin,L,11-1,11,1,10,win,20220423_0xud,4,0,2,,,,0,,1,,,,,,2,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 23,home,Elgin,L,8-7,8,7,1,win,20220423_qrte,2,1,1,,,,0,2,,,,,,,1,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 25,home,Milwaukee Area Tech,L,12-5,12,5,7,win,20220425_nfzi,4,1,1,,,,0,,1,,,,,,1,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 25,home,Milwaukee Area Tech,W,8-7,8,7,1,win,20220425_e7wy,3,0,0,,,,0,,2,,,,,,0,0,1,,,,3,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 27,home,Kankakee,W,5-1,5,1,4,win,20220427_fi30,4,1,2,1,,,0,,1,,,,,,3,1,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 27,home,Kankakee,L,14-4,14,4,10,win,20220427_42bq,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
Apr 29,home,South Suburban,L,12-2,12,2,10,win,20220429_hb4n,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
May 4,home,South Suburban,L,15-6,15,6,9,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
May 6,home,Milwaukee Area Tech,,,,,9,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Moraine Valley,morainevalleycommunitycollege,robertwarcholrrvi,Robert Warchol
