date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Dallas College - Eastfield,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 3,home,Dallas College - Cedar Valley,W,14-5,14,14,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 6,home,Bossier Parish,W,13-12,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 6,home,Bossier Parish,W,8-3,8,8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 9,away,Murray State,L,15-14,15,15,3,1,1,,,,0,1,,,,,,,1,0,,,,,4,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 12,away,Paris,L,5-0,5,5,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 12,home,vs. Cowley,L,7-5,7,7,4,0,1,,,,0,,,,,,,,1,0,,,,,4,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 16,home,Navarro,W,17-13,17,17,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 17,home,Howard Payne,W,11-2,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 17,home,Howard Payne,W,14-0,14,14,2,1,1,1,,,0,,,,,,,,2,1,,,,,2,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 19,home,Paris,L,6-1,6,6,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 19,home,Paris,L,10-2,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 25,away,Bossier Parish,L,6-4,6,6,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 26,away,Northeast Texas,W,5-3,5,5,1,0,0,,,,0,,1,1,,,,,0,0,,,,,1,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 29,away,Concordia University,W,8-4,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Feb 29,away,Concordia University,L,2-0,2,2,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Mar 3,home,Indian Hills,W,11-2,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
Mar 3,home,Indian Hills,W,23-10,23,23,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,aaronfanningy6lc,Aaron Fanning
