date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 2,home,Tallahassee,L,15-4,15,4,11.0,win,20170302_gtuw,2,1,0,,,,0,2,1,1,,,,,0,0,,1,,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 3,home,Wallace-Dothan,W,2-0,2,0,2.0,win,20170303_lyhg,3,0,0,,,,0,,2,,,,,,0,0,,1,,,3,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 3,home,Chipola,L,10-0,10,0,10.0,win,20170303_rdjn,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 4,home,LSU Eunice,L,12-2,12,2,10.0,win,20170304_1our,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 4,home,Tallahassee,L,13-2,13,2,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 5,home,Chipola,L,19-1,19,1,18.0,win,20170305_3qdi,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 6,home,Wallace-Dothan,L,15-2,15,2,13.0,win,20170306_iv9i,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 7,home,Pensacola State,L,7-1,7,1,6.0,win,20170307_br1x,3,0,1,,,,0,,,,,,,,1,0,,2,,,3,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 7,home,Pensacola State,L,2-1,2,1,1.0,win,20170307_3pir,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 8,home,Pensacola State,L,7-5,7,5,2.0,win,20170308_rokc,3,0,0,,,,0,1,2,,,,,,0,0,,1,,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 8,home,Pensacola State,L,7-1,7,1,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 9,home,Columbia State,W,13-9,13,9,4.0,win,20170309_qltw,4,1,2,,,1,3,,1,,,,1,,5,1,,,1,,5,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 21,home,Aquinas College,L,9-6,9,6,3.0,win,20170321_6bqu,3,0,0,,,,1,,1,,,,,,0,0,,2,,,3,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 23,home,Davenport University JV,L,8-5,8,5,3.0,win,20170323_pwiw,3,2,3,1,,1,3,,,,,,,,7,2,,,,,3,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 24,home,Glen Oaks,W,8-1,8,1,7.0,win,20170324_vs8f,3,2,1,1,,,0,1,1,,,,,,2,1,1,1,,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 24,home,Glen Oaks,W,6-5,6,5,1.0,win,20170324_g847,4,1,3,1,,1,4,,,,,,,,7,2,,,1,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 28,home,Glen Oaks,W,4-3,4,3,1.0,win,20170328_s7gd,1,0,0,,,,0,2,,,,,,,0,0,,1,,,3,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 28,home,Glen Oaks,W,11-1,11,1,10.0,win,20170328_xcxt,3,1,2,,,1,5,,1,,,,1,,5,1,,,1,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 31,home,Kalamazoo Valley,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 31,home,Kalamazoo Valley,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 31,home,Kalamazoo Valley,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Mar 31,home,Kalamazoo Valley,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 1,home,Kalamazoo Valley,W,4-0,4,0,4.0,win,20170401_k5z5,3,1,2,,,,0,,,,1,,,,2,0,,1,,,3,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 1,home,Kalamazoo Valley,W,10-7,10,7,3.0,win,20170401_hphh,3,2,2,,,1,4,,,,,,,,5,1,1,1,,,3,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 2,home,Kalamazoo Valley,L,8-7,8,7,1.0,win,20170402_wzgd,1,0,0,,,,1,1,,,,,,,0,0,,1,,,2,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 2,home,Kalamazoo Valley,L,6-3,6,3,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 8,home,Marian-Ancilla,W,8-3,8,3,5.0,win,20170408_nf9n,3,0,0,,,,1,,1,,,,1,,0,0,1,2,1,2.00,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 8,home,Marian-Ancilla,W,9-2,9,2,7.0,win,20170408_eury,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 9,home,Marian-Ancilla,W,10-0,10,0,10.0,win,20170409_7cfv,2,1,1,1,,,2,,,,,,,,2,1,,1,,,2,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 9,home,Marian-Ancilla,W,7-6,7,6,1.0,win,20170409_cew8,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 11,home,Macomb,W,9-5,9,5,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 11,home,Macomb,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 13,home,Davenport University JV,W,9-1,9,1,8.0,win,20170413_g1hp,4,1,3,,1,,2,,,,,,,,5,1,,1,,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 13,home,Davenport University JV,L,12-1,12,1,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 18,home,Lansing,L,18-3,18,3,15.0,win,20170418_4k4x,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 18,home,Lansing,L,14-2,14,2,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 19,home,Cornerstone University JV,L,10-5,10,5,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 22,home,Lake Michigan,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 22,home,Lake Michigan,W,10-3,10,3,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 23,home,Lake Michigan,W,9-3,9,3,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 23,home,Lake Michigan,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 26,home,Aquinas College JV,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 28,home,Muskegon,L,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 28,home,Muskegon,W,9-5,9,5,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 29,home,Muskegon,L,9-5,9,5,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
Apr 29,home,Muskegon,W,11-10,11,10,1.0,win,20170429_rli0,4,1,2,2,,,3,1,,,,,,,4,2,,,2,,5,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 3,home,Calvin College JV,W,6-1,6,1,5.0,win,20170503_mic7,4,0,1,,,,1,,2,,,,,,1,0,,,1,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 3,home,Calvin College JV,L,9-4,9,4,5.0,win,20170503_bssl,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 6,home,Kellogg,W,8-6,8,6,2.0,win,20170506_gcq7,4,1,1,,,1,2,,,,,,,,4,1,,,2,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 6,home,Kellogg,W,11-9,11,9,2.0,win,20170506_whgs,2,2,0,,,,0,2,,1,,,,,0,0,,,2,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 7,home,Kellogg,W,12-9,12,9,3.0,win,20170507_5iin,4,1,1,,,,1,,1,,,,,,1,0,,,1,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 7,home,Kellogg,L,12-4,12,4,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 8,home,Sinclair,L,13-5,13,5,8.0,win,20170508_qiqa,3,1,2,2,,,2,1,,,,,,,4,2,,,1,,4,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 8,home,Sinclair,L,12-9,12,9,3.0,win,20170508_uc92,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 11,home,Jackson,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 17,home,Lansing,L,5-0,5,0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 17,home,Macomb,W,12-2,12,2,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
May 18,home,Cuyahoga,L,7-5,7,5,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div2,Grand Rapids,grandrapidscommunitycollege,alecoverbeekh1dx,Alec Overbeek
