date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Eastern Oklahoma State,W,9-0,9,0,9,win,20140201_ytmv,3,1,2,,,,0,1,,,,,,,2,0,,,,,4,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 1,home,Eastern Oklahoma State,L,13-9,13,9,4,win,20140201_49zu,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 2,home,Eastern Oklahoma State,L,7-5,7,5,2,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 8,home,Northeast Texas,L,3-0,3,0,3,win,20140208_igpz,1,0,0,,,,0,1,,,,,,,0,0,,,,,2,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 8,home,Northeast Texas,W,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 9,home,Northeast Texas,L,7-5,7,5,2,win,20140209_q5g4,3,0,1,,,,1,,1,,,1,,,1,0,,,,,4,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 9,home,Northeast Texas,L,5-2,5,2,3,win,20140209_in77,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 15,home,McCook,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 18,home,Redlands,L,10-8,10,8,2,win,20140218_b1nx,2,0,0,,,,0,1,1,,,,,,0,0,,,,,3,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
Feb 18,home,Redlands,W,9-7,9,7,2,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Pratt,prattcommunitycollege,aaronberensonba02,Aaron Berenson
