date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 29,home,Minnesota North College - Mesabi Range,W,29-0,29,0,29,win,20240229_89y8,3,3,2,0,0,1,5,2,0,0,0,0,0,0,5,1,,0,,,5,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Mar 1,home,Owens,W,8-5,8,5,3,win,20240301_6nc3,4,0,2,1,,,2,1,2,,,,,,3,1,,,,,5,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Mar 4,home,IMG Post Grad,W,8-3,8,3,5,win,20240304_g5pj,4,1,1,,,,0,1,,1,,,,,1,0,,,,,5,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Mar 10,home,Des Moines Area,W,8-5,8,5,3,win,20240310_m0ze,3,1,1,,,,1,1,1,,,,,,1,0,,,1,,4,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 10,home,Upper Iowa JV,W,11-6,11,6,5,win,20240410_sduq,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 12,home,St. John's JV,W,7-1,7,1,6,win,20240412_lto9,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 13,home,Gustavus JV,W,13-4,13,4,9,win,20240413_ik73,3,2,1,,,,0,,1,,,1,,,1,0,,,,,4,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 17,home,Minnesota Post Grad,W,15-0,15,0,15,win,20240417_ar9b,3,1,0,,,,2,,1,,,1,,,0,0,,,,,4,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 18,home,Crown College JV,W,10-0,10,0,10,win,20240418_crd2,0,1,0,,,,1,,,,,3,,,0,0,,,,,3,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 21,home,Hamline University,W,12-1,12,1,11,win,20240421_n6dq,3,2,2,,,,2,,,,,1,,,2,0,,,,,4,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 23,home,Minnesota Post Grad,W,15-2,15,2,13,win,20240423_w5rz,2,2,1,,,,0,,,,,2,,,1,0,,,,,4,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 24,home,St. Cloud Tech,W,17-0,17,0,17,win,20240424_v70g,3,2,2,1,,,3,,,,,1,1,,3,1,,,,,5,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 27,home,Bismarck State,W,9-8,9,8,1,win,20240427_wvr5,5,1,3,,,,2,,,,,,,,3,0,,,,,5,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 28,home,Bismarck State,W,6-1,6,1,5,win,20240428_ced1,1,2,1,,,,1,2,,1,,,,,1,0,,,,,3,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
Apr 28,home,Bismarck State,W,2-0,2,0,2,win,20240428_4sus,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
May 3,home,Gustavus JV,W,15-0,15,0,15,win,20240503_hnw7,3,1,1,,,,0,1,,,,,,,1,0,,,,,4,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
May 7,home,Minnesota Post Grad,W,12-2,12,2,10,win,20240507_k4bq,3,2,1,,,1,3,1,,,,,,,4,1,,,,,4,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
May 11,home,Bismarck State,W,18-1,18,1,17,win,20240511_3bci,4,2,2,1,,,2,,,,,,,,3,1,,,,,4,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
May 11,home,Williston State,W,8-2,8,2,6,win,20240511_ba8j,4,1,1,,,,1,1,,,,,,,1,0,,,,,5,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
May 12,home,Bismarck State,W,10-5,10,5,5,win,20240512_zh2y,5,2,2,,,1,3,,,,,,,,5,1,,,,,5,2024,2023-24,div2,Dakota County Tech,dakotacountytechnicalcollege,justinjohnson87d0,Justin Johnson
