date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Florida State Jacksonville,L,8-3,8,3,5,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Jan 27,home,Florida State Jacksonville,W,12-2,12,2,10,win,20180127_05pn,4,1,2,,,,3,,1,,,,,,2,0,,,,,4,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 2,home,Polk State,L,4-2,4,2,2,win,20180202_zbjr,4,0,0,,,,1,1,,,,,,1,0,0,,,,,6,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 3,home,Polk State,L,14-5,14,5,9,win,20180203_6xuh,3,1,0,,,,0,1,,,,,,,0,0,,,,,4,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 5,home,Florida Southern JV,W,15-0,15,0,15,win,20180205_537u,3,0,1,,,,1,,,,,,,,1,0,,,,,3,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 7,home,Eastern Florida State,L,5-3,5,3,2,win,20180207_er5x,3,0,1,,,,1,1,1,,,,,,1,0,,,,,4,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 9,home,Edward Waters JV,W,13-1,13,1,12,win,20180209_i86a,4,1,3,1,,,2,2,,,,,,,4,1,,,,,6,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 9,home,Edward Waters JV,W,12-0,12,0,12,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 12,home,Florida Southern JV,,,,,12,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 14,home,Eastern Florida State,W,3-2,3,2,1,win,20180214_vgo4,5,0,1,,,,0,,,,,,,,1,0,1,,,,5,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
Feb 17,home,Inspiration Academy,W,9-6,9,6,3,win,20180217_dvpv,4,2,1,,,,1,,,1,,,,,1,0,,,,,4,2018,2017-18,div1,Daytona State,daytonastatecollege,dustinbaberqhid,Dustin Baber
