date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 17,home,Western Nebraska,W,7-4,7,4,3.0,win,20140217_4l9g,0,0,0,,,,0,,,,,3.0,win,20140217_4l9g,,,,0,0,,,,,0,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Feb 22,home,Trinidad State,W,2-0,2,0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Feb 22,home,Trinidad State,L,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Feb 28,home,Lamar,L,6-1,6,1,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Feb 28,home,Lamar,W,4-0,4,0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 9,home,Northeastern,L,5-0,5,0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 9,home,Northeastern,W,9-4,9,4,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 10,home,Northeastern,W,7-1,7,1,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 10,home,Northeastern,W,10-0,10,0,10.0,win,20140310_wl9r,0,0,0,,,,0,,,,,10.0,win,20140310_wl9r,,,,0,0,,,,,0,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 21,home,Lamar,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 21,home,Lamar,L,7-0,7,0,7.0,win,20140321_aoa2,0,0,0,,,,0,,,,,7.0,win,20140321_aoa2,,,,0,0,,,,,0,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 25,home,Colby,W,5-4,5,4,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 26,home,Lamar,W,12-1,12,1,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 29,home,McCook,W,10-0,10,0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 29,home,McCook,W,5-4,5,4,1.0,win,20140329_siwu,0,0,0,,,,0,,,,,1.0,win,20140329_siwu,,,,0,0,,,,,0,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 30,home,McCook,W,1-0,1,0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Mar 30,home,McCook,L,6-4,6,4,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Apr 12,home,Trinidad State,W,4-3,4,3,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Apr 12,home,Trinidad State,L,8-0,8,0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Apr 26,home,Western Nebraska,W,1-0,1,0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Apr 26,home,Western Nebraska,L,7-2,7,2,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Apr 27,home,Western Nebraska,W,12-0,12,0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
Apr 27,home,Western Nebraska,W,4-1,4,1,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
May 9,home,Lamar,W,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,bretthullx3pa,Brett Hull
