date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,Tallahassee,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Jan 25,home,Gulf Coast State,L,13-3,13,3,10.0,win,20130125_jgla,2,1,1,,,,0,1,,,,,,,1,0,,,,,3,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Jan 26,home,Gulf Coast State,L,8-2,8,2,6.0,win,20130126_a64v,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Jan 26,home,Darton State,L,3-0,3,0,3.0,win,20130126_nryi,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 3,home,Pensacola State,L,6-4,6,4,2.0,win,20130203_40rp,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 3,home,Enterprise State,W,2-0,2,0,2.0,win,20130203_n8yp,2,0,0,,,,0,1,,,,,,,0,0,,,,,3,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 4,home,LaGrange College JV,W,4-2,4,2,2.0,win,20130204_gi9w,3,0,2,,,,3,,,,,,,,2,0,,,,,3,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 4,home,LaGrange College JV,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 8,home,Gordon State,W,4-1,4,1,3.0,win,20130208_n0pe,3,0,0,,,,0,1,1,,,,,,0,0,,,,,4,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 9,home,Tallahassee,L,5-1,5,1,4.0,win,20130209_rkd0,3,0,3,,,,0,1,,,,,,,3,0,,,,,4,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 9,home,Tallahassee,L,6-5,6,5,1.0,win,20130209_pxco,5,0,0,,,,0,,1,,,,,,0,0,,,,,5,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 15,home,Lawson State,W,5-0,5,0,5.0,win,20130215_2gn1,3,0,2,,,,1,,,1,,,,1,2,0,,,,,4,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 15,home,Lawson State,W,7-0,7,0,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 18,home,Huntingdon College JV,W,13-4,13,4,9.0,win,20130218_58sl,1,1,1,,,,1,2,,1,,,,,1,0,,,,,3,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 21,home,Lurleen B. Wallace,W,13-3,13,3,10.0,win,20130221_q3pu,2,3,0,,,,0,2,,,,1,,,0,0,,,,,5,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 21,home,Northwest Florida State,W,12-11,12,11,1.0,win,20130221_ly8v,5,2,2,,,,0,,1,,,1,,1,2,0,,,,,7,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Feb 24,home,Shelton State,W,9-8,9,8,1.0,win,20130224_xuac,3,0,1,1,,,2,3,1,1,,,,,2,1,,,,,6,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Mar 1,home,Southern Union State,W,10-6,10,6,4.0,win,20130301_flm4,4,1,2,,,,2,,1,,1,,1,,2,0,,,,,5,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Mar 2,home,Southern Union State,L,15-2,15,2,13.0,win,20130302_97m1,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Mar 2,home,Southern Union State,L,6-3,6,3,3.0,win,20130302_veys,1,0,0,,,,0,,1,,,,,1,0,0,,,,,2,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Mar 8,home,Chattahoochee Valley,W,7-3,7,3,4.0,win,20130308_5de7,4,2,1,1,,,0,1,,,,,,,2,1,,,,,5,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Mar 9,home,Chattahoochee Valley,L,5-4,5,4,1.0,win,20130309_2uyk,3,0,1,1,,,2,1,1,1,,1,,,2,1,,,,,5,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
Mar 9,home,Chattahoochee Valley,W,8-0,8,0,8.0,win,20130309_h6rh,3,1,2,,,,2,,1,,,,1,,2,0,,,,,4,2013,2012-13,div1,Central Alabama,centralalabamacommunitycollege,zachrinehartxrkh,Zach Rinehart
