date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,vs. Chipola,L,7-2,7,7,1,0,1,,,,0,2,,1,,,,,1,0,,,,,3,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 1,home,vs. Palm Beach State,L,5-2,5,5,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 2,home,vs. Broward,L,8-0,8,8,3,0,0,,,,0,1,,,1,,,,0,0,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 3,away,Southeastern University,W,5-0,5,5,5,0,0,,,,0,,1,,,,,,0,0,,,,,5,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 5,away,Indian River State,L,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 7,away,Central Florida,L,3-1,3,3,4,1,1,,,,0,,1,,,,,,1,0,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 8,home,Palm Beach State,L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 9,away,Lake-Sumter State,L,11-3,11,11,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 14,home,Central Florida,L,5-3,5,5,3,2,2,,,1,1,1,,2,,,,,5,1,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 15,home,Santa Fe,W,12-11,12,12,4,2,2,1,,,1,,,,,,,,3,1,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 15,home,Santa Fe,L,6-5,6,6,3,1,1,1,,,0,1,1,,,,,,2,1,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 17,home,Rollins College (B),W,12-0,12,12,3,2,1,,,,1,1,2,,,1,,,1,0,,,,,5,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 19,home,Indian River State,W,12-8,12,12,2,2,1,,,1,2,,,,,1,,1,4,1,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 21,home,Daytona State,L,7-6,7,7,4,1,1,,1,,1,,,,,,,,3,1,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 22,home,CCBC Dundalk,W,4-0,4,4,3,0,1,,,,0,,,,,,,,1,0,,,,,3,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 22,home,CCBC Dundalk,W,3-1,3,3,2,0,1,,,,0,,1,,1,,,,1,0,,,,,2,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 24,away,Seminole State (FL),L,5-4,5,5,3,0,1,,,,0,,1,,,,,1,1,0,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Feb 28,home,State College of Florida,L,6-5,6,6,3,0,1,1,,,1,,,,,,,,2,1,,,,,3,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 1,away,State College of Florida,W,6-4,6,6,3,0,1,,,,1,,,,1,,1,,1,0,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 2,away,State College of Florida,L,5-4,5,5,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 3,home,Hillsborough,L,14-6,14,14,4,1,0,,,,0,,2,,,,,,0,0,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 5,away,Hillsborough,L,5-4,5,5,4,1,1,,,,0,,2,,,,,,1,0,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 7,home,Hillsborough,W,9-2,9,9,4,1,2,1,,,0,,,,1,,,,3,1,,,,,4,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 8,home,University of Tampa (B),W,15-0,15,15,3,1,1,1,,,3,1,,1,,,1,,2,1,,,,,5,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 8,home,University of Tampa (B),W,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 10,away,Daytona State,W,14-5,14,14,4,1,1,,,,1,1,1,,,,,,1,0,,,,,5,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 12,home,Lincoln Land,L,5-4,5,5,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
Mar 14,home,Polk State,L,7-0,7,7,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2014,2013-14,div1,South Florida State,southfloridastatecollege,austinjohnson14r5,Austin Johnson
