date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Northwest Mississippi,L,13-5,13,5,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Feb 9,home,Northwest Mississippi,W,4-3,4,3,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Feb 12,home,Coahoma,W,7-1,7,1,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Mar 17,home,Jefferson (MO),W,4-0,4,0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Mar 17,home,Jefferson (MO),L,12-4,12,4,8.0,win,20150317_ynpx,0,0,0,,,,0,,,,,8.0,win,20150317_ynpx,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Mar 23,home,Rhodes College JV,W,13-3,13,3,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Mar 27,home,Chattanooga State,W,10-4,10,4,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Mar 28,home,Chattanooga State,W,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Mar 28,home,Chattanooga State,L,7-0,7,0,7.0,win,20150328_l1vz,0,0,0,,,,0,,,,,7.0,win,20150328_l1vz,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Apr 10,home,Motlow State,W,13-5,13,5,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Apr 11,home,Motlow State,W,5-4,5,4,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Apr 11,home,Motlow State,L,8-2,8,2,6.0,win,20150411_srru,0,0,0,,,,0,,,,,6.0,win,20150411_srru,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Apr 24,home,Dyersburg State,,,,,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Apr 25,home,Dyersburg State,L,6-3,6,3,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
Apr 25,home,Dyersburg State,L,6-5,6,5,1.0,win,20150425_5936,0,0,0,,,,0,,,,,1.0,win,20150425_5936,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,calebarmourpygf,Caleb Armour
