date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Central Arizona,W,2-1,2,1,1.0,win,20140131_im3p,2,0,0,,,,0,2,2,,,,,,0,0,,,,,4,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Jan 31,home,Central Arizona,L,5-4,5,4,1.0,win,20140131_j2n1,2,1,1,,,,0,2,,,,,,,1,0,,,,,4,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 1,home,Southern Idaho,L,5-2,5,2,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 1,home,Southern Idaho,W,6-5,6,5,1.0,win,20140201_dvux,3,2,1,,,,0,1,,,,,,,1,0,,1,,,4,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 2,home,Central Arizona,L,11-5,11,5,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 7,home,Arizona State University Club Team,W,5-1,5,1,4.0,win,20140207_hbyq,3,0,2,1,,,0,1,1,,1,,,,3,1,,,,,4,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 8,home,Colorado Northwestern,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 8,home,Colorado Northwestern,W,6-3,6,3,3.0,win,20140208_sjsg,3,1,0,,,,0,,2,,,,,,0,0,,1,,,3,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 11,home,Colorado Northwestern,W,9-3,9,3,6.0,win,20140211_d6iu,4,0,0,,,,0,1,1,1,,,,,0,0,,2,1,2.00,5,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 12,home,Arizona State University Club Team,W,11-1,11,1,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
Feb 14,home,Mesa,L,6-4,6,4,2.0,win,20140214_gqts,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2014,2013-14,div2,Phoenix,phoenixcollege,adambloomsmxx,Adam Bloom
