date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 12,home,Sussex County,W,8-2,8,2,6.0,win,20210312_lib6,2,0,1,,,,1,,1,,,,,1,1,0,,,,,3,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 12,home,Sussex County,L,6-2,6,2,4.0,win,20210312_64uw,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 17,home,Union,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 19,home,Union,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 20,home,RCSJ Cumberland,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 20,home,RCSJ Cumberland,L,15-5,15,5,10.0,win,20210320_anyy,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 23,home,Union,L,6-2,6,2,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 23,home,Union,L,7-2,7,2,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 27,home,Atlantic Cape,L,16-2,16,2,14.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 27,home,Atlantic Cape,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
Mar 31,home,Mercer County,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div3,Middlesex College,middlesexcountycollege,thomasmassarow4tq,Thomas Massaro
