date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,Central Florida,L,5-3,5,3,2,win,20230127_jjiu,1,1,0,,,,0,2,1,,,,,,0,0,,,,,3,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Jan 28,home,Chipola,L,7-1,7,1,6,win,20230128_9oqn,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Jan 28,home,Polk State,W,8-6,8,6,2,win,20230128_0cjs,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Feb 3,home,Chattahoochee Valley,W,9-7,9,7,2,win,20230203_vdr5,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Feb 4,home,Meridian,L,7-0,7,0,7,win,20230204_zziw,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Feb 5,home,Wabash Valley,W,16-1,16,1,15,win,20230205_rkxc,2,4,2,1,,,0,2,,,,,,,3,1,,,,,4,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Feb 10,home,East Georgia State,L,5-3,5,3,2,win,20230210_gnm0,2,0,1,,,,0,2,,1,,,,,1,0,,,,,4,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Feb 11,home,Florence-Darlington Tech,L,12-1,12,1,11,win,20230211_glsg,1,1,0,,,,0,,,1,,1,,,0,0,,,,,2,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Feb 17,home,Pasco-Hernando State,W,7-6,7,6,1,win,20230217_igs5,5,1,1,,,,0,,2,,,,,,1,0,,,2,,5,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Feb 18,home,Pasco-Hernando State,W,8-5,8,5,3,win,20230218_mhvz,3,0,1,1,,,0,1,1,,,,,,2,1,,,,,4,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
Feb 21,home,St. Petersburg,W,13-5,13,5,8,win,20230221_blur,4,1,0,,,,1,1,,,,,,,0,0,,,4,,5,2023,2022-23,div1,Florida SouthWestern State,floridasouthwesternstatecollege,michaelmcaloosew07e,Michael McAloose
