date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28  #,home,Lindsey Wilson College,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 2,away,Snead State,W,3-2,3,3,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 7,away,Calhoun,L,8-6,8,8,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 11,home,vs. Cleveland State,L,9-7,9,9,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 11,away,Gordon State,W,7-1,7,7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 12,away,Gordon State,W,9-0,9,9,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 15,home,Wabash Valley,L,8-2,8,8,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 15,home,Wabash Valley,L,11-0,11,11,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 17,home,vs. Gordon State,W,7-0,7,7,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
Feb 18,away,Chipola,L,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,nickbramlettw4bk,Nick Bramlett
