date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 16,away,Rose State,L,7-4,7,7,3,0,0,,,,0,,1,,,1,,,0,0,,,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 16,away,Rose State,W,5-3,5,5,4,1,0,,,,0,,,,,1,,,0,0,,,,,5,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 23,away,Kansas City Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 23,away,Kansas City Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 23,away,Kansas City Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 23,away,Kansas City Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 24,away,Kansas City Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 24,away,Kansas City Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 24,away,Kansas City Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Feb 24,away,Kansas City Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Mar 3,home,Dodge City,L,6-4,6,6,2,1,1,,,,0,1,,2,1,,,,1,0,,1,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Mar 3,home,Dodge City,W,9-1,9,9,4,1,1,,1,,3,,2,2,,1,,,3,1,,1,,,5,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Mar 4,home,Dodge City,W,2-1,2,2,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Mar 4,home,Dodge City,L,2-1,2,2,3,0,1,,,,0,,1,1,,1,,,1,0,,1,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Mar 7,home,Rose State,W,4-3,4,4,3,1,0,,,,0,1,,1,,,,,0,0,,,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Mar 7,home,Rose State,W,7-0,7,7,4,1,0,,,,0,,1,,,,,,0,0,,,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Mar 8,away,Garden City,L,8-6,8,8,3,0,0,,,,0,1,1,2,,,,,0,0,,1,1,1.00,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
Mar 8,away,Garden City,L,10-6,10,10,5,2,2,,,,0,,2,3,,,,,2,0,,,1,,5,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,justinharris4gdj,Justin Harris
