date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Gordon State,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Jan 30,home,Gordon State,L,7-1,7,7,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 1,away,Gordon State,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 4,home,vs. Florida SouthWestern State,L,8-6,8,8,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 5,home,vs. Delgado,L,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 5,home,vs. McLennan,L,10-2,10,10,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 6,home,vs. San Jacinto,L,6-0,6,6,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 9,home,Chipola,W,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 16,away,Chipola,L,10-4,10,10,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 19,away,Andrew,W,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 19,away,Andrew,L,12-10,12,12,1,0,0,,,,0,1,,,,,,,0,0,,,,,2,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 25,away,Tallahassee,L,11-4,11,11,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
Feb 26,away,Tallahassee,W,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,brodyperduemu6f,Brody Perdue
