date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,away,Panola,L,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Feb 7,away,Panola,W,4-3,4,4,2,1,1,,,,0,1,1,,,,,,1,0,,,,,3,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Feb 8,away,Panola,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Feb 18,home,vs. Cloud County,L,13-1,13,13,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Feb 20,home,vs. Colby,L,15-14,15,15,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Feb 20,home,Cowley,L,9-2,9,9,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Feb 28,home,Metropolitan,W,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Feb 28,home,Metropolitan,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 4,home,Carl Albert State,L,5-2,5,5,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 5,home,Carl Albert State,L,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 5,home,Carl Albert State,W,9-0,9,9,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 8,away,Evangel College,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 8,away,Evangel College,W,16-4,16,16,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 13,home,Seminole State (OK),W,10-7,10,10,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 13,home,vs. Seminole State (OK),L,11-4,11,11,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 15,home,vs. Metropolitan,L,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 15,home,vs. Metropolitan,W,12-7,12,12,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 17,home,Connors State,L,13-4,13,13,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 19,away,Connors State,L,8-3,8,8,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 19,away,Connors State,L,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 25,home,Eastern Oklahoma State,L,9-3,9,9,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 26,home,Eastern Oklahoma State,L,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 26,home,Eastern Oklahoma State,L,17-11,17,17,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
Mar 29,home,Evangel College,W,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,tannerlumleyl3oo,Tanner Lumley
