date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,Eastern Oklahoma State,W,21-0,21,0,21,win,20240127_z59d,5,3,4,,,1,6,,,,,,1,,7,1,,,,,6,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Jan 27,home,Eastern Oklahoma State,W,5-1,5,1,4,win,20240127_brp1,3,1,1,1,,,1,2,1,1,,,,,2,1,,,,,5,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Jan 28,home,Eastern Oklahoma State,W,5-2,5,2,3,win,20240128_1r4r,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Jan 30,home,Baton Rouge,W,22-4,22,4,18,win,20240130_2ul3,4,3,3,,1,,0,1,,,,,,,5,1,,,,,5,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Feb 1,home,Ranger,W,3-0,3,0,3,win,20240201_ya20,4,1,1,1,,,0,,1,,,,,,2,1,,,,,4,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Feb 2,home,Ranger,W,7-3,7,3,4,win,20240202_2gx6,5,2,2,1,,,0,,2,,,,,,3,1,,,,,5,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Feb 9,home,Paris,W,3-1,3,1,2,win,20240209_1pzo,3,0,0,,,,0,1,1,1,,,,,0,0,,,,,4,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Feb 11,home,Odessa,W,12-2,12,2,10,win,20240211_la0j,4,1,1,,,,0,,3,1,,,,,1,0,,,,,4,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Feb 26,home,Tyler,W,12-4,12,4,8,win,20240226_xm7c,3,1,0,,,,0,,2,,,,,,0,0,,1,,,3,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Mar 2,home,San Jacinto,W,7-1,7,1,6,win,20240302_x0qp,2,0,0,,,,1,,2,,,1,,,0,0,,,,,3,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Mar 2,home,San Jacinto,W,12-3,12,3,9,win,20240302_079j,2,2,1,,,,0,2,1,,,,,,1,0,,,,,4,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
Mar 5,home,Alvin,W,10-6,10,6,4,win,20240305_h3xr,5,0,2,,,,1,,1,,,,,,2,0,,,,,5,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,calebcastletaew,Caleb Castle
