date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Grayson,W,8-7,8,7,1,win,20240202_jhk2,5,1,1,,1,,2,,,,,,,,3,1,,,,,5,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 3,home,Grayson,W,14-4,14,4,10,win,20240203_mh1a,2,2,1,,,,0,2,,,,,,,1,0,,,,,4,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 12,home,DFW Post Grad,W,8-7,8,7,1,win,20240212_pv3g,0,0,0,,,,0,,,1,,,,,0,0,,,,,0,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 12,home,DFW Post Grad,W,6-3,6,3,3,win,20240212_r7sp,3,2,2,,,,0,2,,4,1,,,,2,0,,,,,5,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 17,home,Pearl River,W,15-9,15,9,6,win,20240217_j3mc,5,1,2,1,,,3,1,,,,,,,3,1,,,,,6,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 21,home,Northeast Texas,W,10-0,10,0,10,win,20240221_x09l,2,1,0,,,,0,1,,,,,,,0,0,1,,2,,3,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 21,home,Northeast Texas,W,12-9,12,9,3,win,20240221_hpdu,4,2,3,3,,,4,1,,,,,,,6,3,,,1,,5,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 23,home,Arkansas State University - Three Rivers,W,5-2,5,2,3,win,20240223_4aby,4,1,2,1,,,0,,,,,,,,3,1,,,,,4,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 24,home,Arkansas State University - Three Rivers,W,14-1,14,1,13,win,20240224_q7km,2,1,2,,,,1,1,,1,,,,,2,0,,,,,3,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 24,home,Arkansas State University - Three Rivers,W,14-2,14,2,12,win,20240224_oaex,4,3,3,1,,,4,,,1,,,,,4,1,,,,,4,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Feb 26,home,Dallas College - Richland,W,9-7,9,7,2,win,20240226_6hg0,4,0,0,,,,1,1,,,,,,,0,0,,,,,5,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
Mar 1,home,Western Oklahoma State,W,9-7,9,7,2,win,20240301_vs32,3,2,2,1,,1,2,,,,,,,1,6,2,,,,,4,2024,2023-24,div2,Murray State,murraystatecollege,brennanmorganyjkg,Brennan Morgan
