date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,Wayland Baptist JV,W,19-3,19,3,16,win,20230128_3ad4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Vernon,vernoncollege,noahlindtmxas,Noah Lindt
Feb 4,home,Frank Phillips,W,3-2,3,2,1,win,20230204_dyvl,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Vernon,vernoncollege,noahlindtmxas,Noah Lindt
Feb 10,home,Redlands,W,12-2,12,2,10,win,20230210_i77w,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Vernon,vernoncollege,noahlindtmxas,Noah Lindt
