date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 15,home,Southeastern,L,8-0,8,0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 9,home,Southwestern Illinois,W,8-5,8,5,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 12,home,Robert Morris,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 12,home,Robert Morris,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 12,home,Robert Morris,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 12,home,Robert Morris,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 14,home,Kaskaskia,W,5-3,5,3,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 20,home,Olney Central,L,12-10,12,10,2.0,win,20140320_hzr9,0,0,0,,,,0,,,,,2.0,win,20140320_hzr9,,,,0,0,,,,,0,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 31,home,Wabash Valley,L,18-6,18,6,12.0,win,20140331_07rb,0,0,0,,,,0,,,,,12.0,win,20140331_07rb,,,,0,0,,,,,0,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Mar 31,home,Wabash Valley,L,11-1,11,1,10.0,win,20140331_g0oi,0,0,0,,,,0,,,,,10.0,win,20140331_g0oi,,,,0,0,,,,,0,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 6,home,Rend Lake,L,7-5,7,5,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 6,home,Rend Lake,L,7-2,7,2,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 9,home,Lincoln Trail,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 9,home,Lincoln Trail,W,10-0,10,0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 10,home,Southeastern Illinois,W,17-7,17,7,10.0,win,20140410_zj8c,0,0,0,,,,0,,,,,10.0,win,20140410_zj8c,,,,0,0,,,,,0,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 18,home,John A. Logan,W,6-5,6,5,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 18,home,John A. Logan,L,4-0,4,0,4.0,win,20140418_kp41,0,0,0,,,,0,,,,,4.0,win,20140418_kp41,,,,0,0,,,,,0,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 22,home,St. Louis,L,16-2,16,2,14.0,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 24,home,Shawnee,W,10-7,10,7,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
Apr 30,home,Parkland,W,10-7,10,7,3.0,win,20140430_xlv4,0,0,0,,,,0,,,,,3.0,win,20140430_xlv4,,,,0,0,,,,,0,2014,2013-14,div1,Lake Land,lakelandcollege,nickwilsonhkva,Nick Wilson
