date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Coastal Alabama - Brewton,L,6-4,6,4,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Feb 2,home,Coastal Alabama - Brewton,W,7-4,7,4,3.0,win,20210202_7viw,2,1,1,,,1,2,,,,,3.0,win,20210202_7viw,,,,4,1,,,,,2,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Feb 5,home,Bishop State,W,10-2,10,2,8.0,win,20210205_c2j8,4,1,1,,,,0,,2,,,8.0,win,20210205_c2j8,,,,1,0,,,,,4,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Feb 5,home,Bishop State,W,9-8,9,8,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Feb 14,home,Wallace-Dothan,L,4-2,4,2,2.0,win,20210214_v927,3,0,0,,,,0,,2,,,2.0,win,20210214_v927,,,,0,0,,,,,3,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Feb 17,home,Coastal Alabama - Monroeville,W,4-2,4,2,2.0,win,20210217_87p4,2,0,1,,,,2,,,,,2.0,win,20210217_87p4,,1,,1,0,,,,,3,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Feb 17,home,Coastal Alabama - Monroeville,T,4-4,4,4,0.0,tie,20210217_ea22,1,0,0,,,,0,,1,,,0.0,tie,20210217_ea22,,,,0,0,,,,,1,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 1,home,Wallace-Selma,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 1,home,Wallace-Selma,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 1,home,Wallace-Selma,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 1,home,Wallace-Selma,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 6,home,Calhoun,W,10-0,10,0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 6,home,Calhoun,W,4-2,4,2,2.0,win,20210306_u5ry,1,0,0,,,,0,1,,1,,2.0,win,20210306_u5ry,,,,0,0,,,,,2,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 11,home,Central Alabama,L,6-2,6,2,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 11,home,Central Alabama,W,6-4,6,4,2.0,win,20210311_d28x,3,0,1,1,,,1,,,,,2.0,win,20210311_d28x,,,,2,1,,,,,3,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 27,home,Wallace State,L,7-1,7,1,6.0,win,20210327_jbat,3,0,0,,,,0,,,,,6.0,win,20210327_jbat,,,,0,0,,2,1,2.00,3,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Mar 27,home,Wallace State,W,7-6,7,6,1.0,win,20210327_63y6,3,1,2,,,,0,,,,,1.0,win,20210327_63y6,,,,2,0,,,,,3,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Apr 2,home,Bevill State,W,9-3,9,3,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
Apr 2,home,Bevill State,W,6-5,6,5,1.0,win,20210402_ldka,3,1,2,,,,0,,,,,1.0,win,20210402_ldka,,,,2,0,,,,,3,2021,2020-21,div1,Marion Military,marionmilitaryinstitute,nicholasdavis3rlu,Nicholas Davis
