date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,Marian-Ancilla,W,12-0,12,0,12.0,win,20220210_cixc,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Feb 11,home,Marian-Ancilla,W,8-0,8,0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Feb 11,home,Marian-Ancilla,W,13-1,13,1,12.0,win,20220211_ihrx,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Feb 19,home,Lansing,L,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Feb 20,home,Lansing,W,12-4,12,4,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Feb 20,home,Lansing,W,11-1,11,1,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Feb 26,home,Highland (IL),W,16-6,16,6,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Feb 28,home,Highland (IL),W,1-0,1,0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Feb 28,home,Highland (IL),W,16-2,16,2,14.0,win,20220228_xqve,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 4,home,Kankakee,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 5,home,Carl Sandburg,L,16-15,16,15,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 5,home,Carl Sandburg,W,14-4,14,4,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 10,home,Rend Lake,L,6-0,6,0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 10,home,Rend Lake,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 13,home,Rend Lake,L,10-3,10,3,7.0,win,20220313_674q,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 15,home,Brescia Univeristy,W,14-7,14,7,7.0,win,20220315_zlij,4,1,1,1,,,0,,,,,,,,2,1,,,,,4,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 15,home,Brescia Univeristy,W,14-3,14,3,11.0,win,20220315_lf8a,2,1,0,,,,0,1,2,,,,,,0,0,,,,,3,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 16,home,Carl Sandburg,W,16-2,16,2,14.0,win,20220316_ra10,3,1,0,,,,1,1,2,,,,,,0,0,,,,,4,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 19,home,Ivy Tech Fort Wayne,L,12-2,12,2,10.0,win,20220319_wzxr,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 20,home,Ivy Tech Fort Wayne,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 20,home,Ivy Tech Fort Wayne,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 20,home,Ivy Tech Fort Wayne,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 20,home,Ivy Tech Fort Wayne,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 24,home,Southwestern Illinois,L,14-11,14,11,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 26,home,Southwestern Illinois,L,13-3,13,3,10.0,win,20220326_p64w,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 26,home,Southwestern Illinois,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Mar 29,home,Frontier,L,10-4,10,4,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
Apr 2,home,Lincoln Trail,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southeastern Illinois,southeasternillinoiscollege,ajhankinsjm9m,AJ Hankins
