date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,home,East Central (MO),W,14-4,14,4,10,win,20230218_ldhh,3,3,3,2,,1,2,1,,,,,,,8,3,,,,,4,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Feb 19,home,Indian Hills,W,11-4,11,4,7,win,20230219_i56j,4,3,1,,,1,3,,,,,1,,,4,1,,,,,5,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Feb 25,home,St. Louis,W,11-0,11,0,11,win,20230225_9i2b,1,0,0,,,,1,1,,,,,1,,0,0,,,,,3,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Feb 26,home,Jefferson (MO),W,8-3,8,3,5,win,20230226_yixk,4,2,0,,,,1,,1,,,,,,0,0,,,,,4,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Mar 3,home,Century,W,5-0,5,0,5,win,20230303_e2op,1,1,0,,,,0,1,1,1,,1,,,0,0,,,,,3,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Mar 3,home,Century,W,4-3,4,3,1,win,20230303_dcgs,3,0,1,,,,0,1,2,,,,,,1,0,,,,,4,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Mar 4,home,Jackson,W,2-0,2,0,2,win,20230304_m4k8,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Mar 15,home,Millikin University,W,7-0,7,0,7,win,20230315_6nt4,3,1,2,2,,,2,2,1,1,,,,,4,2,,,,,5,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Mar 20,home,John Wood,W,9-1,9,1,8,win,20230320_a6b8,4,1,2,1,,,1,,,1,,,,,3,1,,,,,4,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
Mar 21,home,John Wood,W,10-2,10,2,8,win,20230321_ee87,4,2,2,1,,1,2,,,,,,,,6,2,,,,,4,2023,2022-23,div2,Lincoln Land,lincolnlandcommunitycollege,grantpohlman8cja,Grant Pohlman
