date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 24  #,home,Bergen,T,0-0,0,0,0,tie,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Sep 30  #,home,CCBC Essex,,,,,0,tie,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Feb 24,home,Penn State York,W,5-3,5,3,2,win,20180224_53nf,4,1,1,,,,0,,,3,,,,,1,0,,,2,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Feb 24,home,Penn State York,W,19-4,19,4,15,win,20180224_q08o,4,2,1,,,,2,,1,,,,,,1,0,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 2,home,Olney Central,L,12-0,12,0,12,win,20180302_z88d,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 2,home,Southern Maryland,W,13-3,13,3,10,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 3,home,Rochester,W,15-1,15,1,14,win,20180303_8yk2,2,2,1,1,,,1,2,,1,,,,,2,1,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 3,home,Rochester,W,13-6,13,6,7,win,20180303_yfes,4,2,1,,,,1,,,1,,,1,,1,0,,1,1,1.00,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 4,home,PSU Dubois,W,9-8,9,8,1,win,20180304_2jnk,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 4,home,PSU Dubois,L,8-5,8,5,3,win,20180304_scah,3,1,2,,,,1,,,,,1,,,2,0,,1,,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 6,home,Southern Maryland,W,10-0,10,0,10,win,20180306_f45v,4,3,3,,,,2,,,1,,,,,3,0,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 10,home,Anne Arundel,W,8-3,8,3,5,win,20180310_06om,3,1,0,,,,0,1,,2,,,,,0,0,,2,1,2.00,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 10,home,Anne Arundel,W,6-1,6,1,5,win,20180310_c5qd,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 14,home,Camden County,W,17-2,17,2,15,win,20180314_r443,2,2,2,1,,,4,1,,,,,1,,3,1,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 14,home,Morris,W,17-0,17,0,17,win,20180314_y1j3,5,2,3,,,,0,,,1,,,,,3,0,,1,1,1.00,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 15,home,Jefferson (NY),W,19-8,19,8,11,win,20180315_27rg,3,2,2,,1,1,5,,,,,,,,7,2,,,1,,3,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 15,home,Genesee,L,5-4,5,4,1,win,20180315_lrbg,2,1,1,,,,1,1,,2,,1,,,1,0,,1,,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 16,home,Rockland,W,3-1,3,1,2,win,20180316_pmwf,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 16,home,Monroe College,W,11-7,11,7,4,win,20180316_vfi9,3,2,0,,,,0,2,1,,,,,,0,0,,,2,,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 21,home,Potomac State,,,,,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 24,home,Allegany Maryland,,,,,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 24,home,Allegany Maryland,,,,,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 24,home,Allegany Maryland,,,,,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 24,home,Allegany Maryland,,,,,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 25,home,CCBC Essex,W,7-0,7,0,7,win,20180325_a8nb,4,1,3,1,,,1,1,,,1,,,,4,1,,1,,,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 25,home,CCBC Essex,W,4-1,4,1,3,win,20180325_0kf6,4,1,1,,,,0,,1,,,,,,1,0,,,2,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 28,home,Hagerstown,W,8-0,8,0,8,win,20180328_xvun,4,1,1,,,,0,,3,,1,,,1,1,0,,,,,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 29,home,Sullivan County,W,10-6,10,6,4,win,20180329_zlfa,4,2,2,,,,0,1,,,,,,,2,0,,,2,,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 29,home,Sullivan County,W,17-1,17,1,16,win,20180329_ijsi,1,2,1,,,,0,2,,,,,,,1,0,,,,,3,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 30,home,Harford,W,4-3,4,3,1,win,20180330_gof9,4,0,1,1,,,0,,2,,,,,,2,1,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 30,home,Harford,L,11-1,11,1,10,win,20180330_r2b9,2,0,0,,,,1,1,1,,,,,,0,0,,1,,,3,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 31,home,Shenandoah,W,11-8,11,8,3,win,20180331_l9r1,4,1,2,,,,0,1,,,1,,,,2,0,,,1,,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Mar 31,home,Shenandoah,W,6-4,6,4,2,win,20180331_alhv,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 4,home,Messiah JV,W,6-4,6,4,2,win,20180404_jhjz,4,1,2,,,,0,1,,2,,,,,2,0,,1,1,1.00,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 5,home,Delaware Tech,W,22-15,22,15,7,win,20180405_zuqe,4,3,0,,,,1,2,,,,,,,0,0,,,3,,6,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 6,home,CCBC Catonsville,W,20-15,20,15,5,win,20180406_fnyv,5,3,3,2,,,1,1,,,,,,,5,2,,1,,,6,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 6,home,CCBC Catonsville,W,8-1,8,1,7,win,20180406_nwhx,4,3,3,3,,,1,,,,,,,,6,3,,1,,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 8,home,Delaware County,W,14-3,14,3,11,win,20180408_xd8o,3,2,2,,,,1,,,1,,1,,,2,0,,1,,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 8,home,Delaware County,W,16-5,16,5,11,win,20180408_ugjz,2,1,0,,,,1,2,2,,,,,,0,0,,,,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 10,home,Southern Maryland,W,14-2,14,2,12,win,20180410_fe5u,5,2,3,,,,0,,1,1,,,,,3,0,,,1,,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 11,home,Delaware Tech,L,9-8,9,8,1,win,20180411_4yi3,6,0,1,,,,1,,,,,,,,1,0,,2,2,1.00,6,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 14,home,Cecil,W,14-2,14,2,12,win,20180414_7s85,2,2,0,,,,0,2,,1,,,,,0,0,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 14,home,Cecil,W,8-2,8,2,6,win,20180414_0uyg,4,1,1,,,,0,,,1,,,,,1,0,,1,2,0.50,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 15,home,Potomac State,,,,,6,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 19,home,Hagerstown,W,14-9,14,9,5,win,20180419_x0lh,7,1,2,,1,,1,,,,,,,,4,1,,2,3,0.67,7,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 21,home,Prince George's,W,9-1,9,1,8,win,20180421_lncz,4,1,1,,,1,1,,1,,,,,,4,1,,,2,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 21,home,Prince George's,W,12-1,12,1,11,win,20180421_fd3v,4,4,2,1,,,2,1,,2,,,,,3,1,,2,,,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 22,home,CCBC Dundalk,W,14-3,14,3,11,win,20180422_wjvq,3,2,2,1,1,,0,1,1,1,,,,,5,2,,,,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 22,home,CCBC Dundalk,W,9-8,9,8,1,win,20180422_qk5x,3,2,1,,,1,2,1,,1,,,,,4,1,,,,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 26,home,Potomac State,W,3-2,3,2,1,win,20180426_0lsv,3,0,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 28,home,Montgomery,W,6-1,6,1,5,win,20180428_dyx9,2,2,1,,,1,1,1,,,,1,,,4,1,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 28,home,Montgomery,W,24-4,24,4,20,win,20180428_1scw,4,2,1,,,,0,1,,1,,,,,1,0,,1,2,0.50,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 29,home,Garrett,,,,,20,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 29,home,Garrett,,,,,20,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 29,home,Garrett,,,,,20,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
Apr 29,home,Garrett,,,,,20,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 2,home,Potomac State,L,10-8,10,8,2,win,20180502_ohds,5,0,1,,,,0,1,1,,,,,,1,0,,3,,,6,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 4,home,Frederick,W,9-3,9,3,6,win,20180504_uxza,2,1,1,,,,0,2,1,,,,,,1,0,,,,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 4,home,Frederick,W,11-4,11,4,7,win,20180504_zuu1,4,1,1,1,,,1,,,,,,,,2,1,,1,2,0.50,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 6,home,Allegany Maryland,W,6-2,6,2,4,win,20180506_0ek7,3,2,2,,1,,0,1,,1,,,,,4,1,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 6,home,Allegany Maryland,W,12-1,12,1,11,win,20180506_fgoi,2,1,0,,,,0,2,,,,,,,0,0,,,2,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 10,home,Hagerstown,W,14-3,14,3,11,win,20180510_vihw,4,1,1,,,,1,,1,,,,,,1,0,,,1,,4,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 11,home,Harford,L,13-5,13,5,8,win,20180511_7wgp,5,0,0,,,,0,1,,,,,,,0,0,,3,2,1.50,6,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 11,home,Hagerstown,W,9-2,9,2,7,win,20180511_0f90,3,1,0,,,,1,1,,,,,1,,0,0,,2,2,1.00,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
May 12,home,Harford,L,7-5,7,5,2,win,20180512_km9i,3,1,0,,,,0,2,1,,,,,,0,0,,1,1,1.00,5,2018,2017-18,div1,Chesapeake,chesapeakecollege,codyforsteradx3,Cody Forster
