date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 24,home,North Dakota SCS,W,13-2,13,2,11,win,20240224_fkzd,3,0,1,1,,,2,,2,,,,,,2,1,,,,,3,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Mar 3,home,Midland University,W,9-5,9,5,4,win,20240303_w5e1,1,1,0,,,,0,,1,,,1,,,0,0,,,,,2,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Mar 3,home,Midland University,W,12-5,12,5,7,win,20240303_l1f3,2,2,1,,,,0,1,1,2,,1,,,1,0,,,,,4,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Mar 4,home,Midland University,W,10-2,10,2,8,win,20240304_y506,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Mar 4,home,Midland University,W,13-7,13,7,6,win,20240304_u3ux,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Mar 11,home,Minnesota North College - Rainy River,W,12-1,12,1,11,win,20240311_qwgw,2,2,1,1,,,1,1,,,,,,,2,1,,,,,3,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Mar 12,home,Riverland,W,17-1,17,1,16,win,20240312_mjm3,2,0,1,,,,0,,,,,,,,1,0,,,,,2,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Mar 13,home,Going Yard Academy,W,6-2,6,2,4,win,20240313_0r96,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Mar 17,home,Langley Blaze,W,10-0,10,0,10,win,20240317_s4sv,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Apr 3,home,Dakota-Bottineau,W,5-1,5,1,4,win,20240403_wnru,2,1,0,,,,0,1,,,,,,,0,0,,,,,3,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Apr 3,home,Dakota-Bottineau,W,15-3,15,3,12,win,20240403_51yf,4,1,2,1,,1,1,,2,,,,,,6,2,,,,,4,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Apr 10,home,Lake Region State,W,13-4,13,4,9,win,20240410_odee,2,3,1,,,1,1,2,1,1,,1,,,4,1,,,,,5,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Apr 10,home,Lake Region State,W,11-1,11,1,10,win,20240410_8u2q,4,3,2,1,,1,1,,,,,,,,6,2,,,,,4,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Apr 15,home,Dakota-Bottineau,W,11-1,11,1,10,win,20240415_azzy,1,2,1,,,,0,1,,,,,,,1,0,,,,,2,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
Apr 15,home,Dakota-Bottineau,W,14-4,14,4,10,win,20240415_s8ip,3,2,2,,,1,5,,1,,,,,,5,1,,,,,3,2024,2023-24,div2,Williston State,willistonstatecollege,gavinmillard4n61,Gavin Millard
