date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 10,home,Bismarck State,L,10-6,10,6,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Mar 10,home,Bismarck State,W,9-8,9,8,1.0,win,20150310_oov3,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Mar 28,home,Dawson,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Mar 28,home,Williston State,L,15-1,15,1,14.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Mar 29,home,Williston State,L,8-2,8,2,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Mar 29,home,Dawson,L,15-2,15,2,13.0,win,20150329_p69s,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 3,home,Williston State,L,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 3,home,Williston State,L,12-2,12,2,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 4,home,Williston State,L,16-1,16,1,15.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 4,home,Williston State,L,13-1,13,1,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 11,home,Dawson,L,2-0,2,0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 11,home,Dawson,L,14-12,14,12,2.0,win,20150411_ffl4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 12,home,Dawson,L,7-2,7,2,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 12,home,Dawson,L,17-3,17,3,14.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 14,home,Lake Region State,L,8-5,8,5,3.0,win,20150414_tyl0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 14,home,Lake Region State,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
Apr 15,home,Lake Region State,W,10-4,10,4,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,Dakota,dakotacollegeatbottineau,michaelchoyzcts,Michael Choy
