date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,St. Johns River State,W,2-1,2,1,1,win,20170127_86n0,1,0,0,,,,1,,,,,1,,,0,0,,,,,2,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Jan 27,home,St. Johns River State,L,10-4,10,4,6,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Jan 29,home,St. Johns River State,L,12-3,12,3,9,win,20170129_amni,2,0,0,,,,0,1,1,,,,,,0,0,,,,,3,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Jan 29,home,St. Johns River State,L,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Jan 31,home,Tallahassee,L,8-5,8,5,3,win,20170131_yslu,3,1,0,,,,0,,1,,,1,,,0,0,,,,,4,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 3,home,Santa Fe,W,7-2,7,2,5,win,20170203_rcwj,4,1,1,,,,0,,3,,,,,,1,0,,,,,4,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 4,home,Tallahassee,W,7-2,7,2,5,win,20170204_irt0,3,2,0,,,,0,1,1,1,,,,,0,0,,,,,4,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 7,home,Wallace-Dothan,L,9-0,9,0,9,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 10,home,State College of Florida,L,6-0,6,0,6,win,20170210_pxmw,3,0,1,,,,0,1,1,,,,,,1,0,,,,,4,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 11,home,State College of Florida,W,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 11,home,State College of Florida,L,2-0,2,0,2,win,20170211_gpme,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 16,home,Wallace-Dothan,L,6-5,6,5,1,win,20170216_vuu2,3,1,0,,,,1,1,,,,,,,0,0,,,,,4,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 20,home,Chattahoochee Valley,L,7-0,7,0,7,win,20170220_bzl2,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
Feb 22,home,Florida State Jacksonville,,,,,7,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlettjoo3,Hunter Bramlett
