date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 7,home,Penn State New Kensington,W,12-1,12,1,11,win,20240307_qa3i,2,3,1,1,,,0,1,,1,,1,,,2,1,,,,,4,2024,2023-24,div2,Westmoreland,westmorelandcountycc,anthonymassariwj8b,Anthony Massari
Mar 8,home,Geneva College JV,W,5-1,5,1,4,win,20240308_52yi,3,2,1,,,,0,1,,1,,,,,1,0,,,,,4,2024,2023-24,div2,Westmoreland,westmorelandcountycc,anthonymassariwj8b,Anthony Massari
Mar 16,home,Southern Maryland,W,11-1,11,1,10,win,20240316_rl4q,3,1,0,,,,0,1,1,,,,,,0,0,,1,,,4,2024,2023-24,div2,Westmoreland,westmorelandcountycc,anthonymassariwj8b,Anthony Massari
