date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 5,home,Luna,L,6-4,6,4,2.0,win,20160205_gbse,1,0,1,,,,0,,,,,2.0,win,20160205_gbse,,,,1,0,,,,,1,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 5,home,Luna,W,10-1,10,1,9.0,win,20160205_h21n,2,3,1,,,,1,2,,,,9.0,win,20160205_h21n,,,,1,0,,,,,4,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 6,home,Luna,W,10-2,10,2,8.0,win,20160206_t7az,4,3,4,,,,1,,,,,8.0,win,20160206_t7az,,,,4,0,,,,,4,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 6,home,Luna,W,5-3,5,3,2.0,win,20160206_m8mm,3,0,0,,,,0,,,,,2.0,win,20160206_m8mm,1,,,0,0,,,,,4,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 9,home,El Paso,W,4-3,4,3,1.0,win,20160209_sdn3,5,1,0,,,,0,1,1,,,1.0,win,20160209_sdn3,,,,0,0,,,,,6,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 9,home,El Paso,L,3-2,3,2,1.0,win,20160209_icza,1,0,0,,,,0,1,,,,1.0,win,20160209_icza,,,,0,0,,,,,2,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 11,home,Utah State Eastern,W,2-1,2,1,1.0,win,20160211_zlkh,1,0,0,,,,0,,,,,1.0,win,20160211_zlkh,1,,2,0,0,,2,,,4,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 11,home,Utah State Eastern,L,5-3,5,3,2.0,win,20160211_bmyd,2,0,0,,,,1,,,,,2.0,win,20160211_bmyd,,,1,0,0,,2,,,3,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 12,home,Utah State Eastern,W,7-2,7,2,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
Feb 12,home,Utah State Eastern,W,10-0,10,0,10.0,win,20160212_5v0l,1,1,0,,,,0,2,,,,10.0,win,20160212_5v0l,,,,0,0,,,,,3,2016,2015-16,div1,Eastern Arizona,easternarizonacollege,danieldiazpvjm,Daniel Diaz
