date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 1,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 1,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 1,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 3,home,Flagler College JV,W,13-5,13,5,8,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 11,home,Polk State,L,6-0,6,0,6,win,20140211_7p8w,0,0,0,,,,0,,,,,6.0,win,20140211_7p8w,,,,0,0,,,,,0,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 12,home,Hillsborough,L,4-2,4,2,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 19,home,Eastern Florida State,L,10-4,10,4,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 20,home,CCBC Catonsville,W,10-0,10,0,10,win,20140220_6wvz,0,0,0,,,,0,,,,,10.0,win,20140220_6wvz,,,,0,0,,,,,0,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 22,home,CCBC Catonsville,L,6-4,6,4,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Feb 28,home,Rollins College JV,W,9-0,9,0,9,win,20140228_z029,0,0,0,,,,0,,,,,9.0,win,20140228_z029,,,,0,0,,,,,0,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Mar 5,home,Lake-Sumter State,L,5-3,5,3,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
Mar 8,home,Lake-Sumter State,W,4-3,4,3,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,phoenixsanders8sa2,Phoenix Sanders
