date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Southwest Virginia,W,11-1,11,1,10,win,20240202_am97,2,0,0,,,,0,1,1,1,,,,,0,0,,,,,3,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
Feb 2,home,Southwest Virginia,W,30-1,30,1,29,win,20240202_cxnt,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
Feb 3,home,Southwest Virginia,W,17-0,17,0,17,win,20240203_jjyy,1,1,0,,,,1,1,,,,,1,,0,0,,,,,3,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
Feb 8,home,Snead State,W,9-7,9,7,2,win,20240208_8uhp,3,2,2,,,1,1,,,1,,,,,5,1,,,,,3,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
Feb 9,home,Snead State,W,2-1,2,1,1,win,20240209_qvyx,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
Feb 20,home,Southwest Mississippi,W,7-6,7,6,1,win,20240220_ltqy,3,1,1,,,,1,,,,,1,,,1,0,,,,,4,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
Feb 22,home,Shelton State,W,12-8,12,8,4,win,20240222_0gwr,4,2,3,,2,1,4,,1,,,,,,10,3,,,,,4,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
Feb 24,home,Shelton State,W,17-8,17,8,9,win,20240224_sgkm,5,3,2,,,1,4,1,1,,,,,,5,1,,,,,6,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
Mar 6,home,Jones,W,4-1,4,1,3,win,20240306_j23d,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2024,2023-24,div2,East Mississippi,eastmississippicommunitycollege,josephscarborough203q,Joseph Scarborough
