date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 1,home,Minnesota North College - Mesabi Range,W,5-1,5,1,4,win,20170301_rojw,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 1,home,Minnesota North College - Mesabi Range,W,11-2,11,2,9,win,20170301_39ug,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 7,home,Lansing,W,6-3,6,3,3,win,20170307_swtv,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 7,home,Lansing,L,6-1,6,1,5,win,20170307_1ghu,2,0,2,,,,0,1,,1,,,,,2,0,,,,,3,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 8,home,ASA New York,W,3-2,3,2,1,win,20170308_kz95,3,0,1,,,,2,,,,,,,,1,0,,,,,3,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 8,home,ASA New York,W,13-9,13,9,4,win,20170308_obwm,5,1,2,1,,,1,,2,,,,,,3,1,,,,,5,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 9,home,Hannibal LaGrange JV,W,11-0,11,0,11,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 9,home,Hannibal LaGrange JV,W,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 9,home,Delta,W,5-0,5,0,5,win,20170309_a58j,2,2,2,,,,0,1,,1,,,,,2,0,,,,,3,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 11,home,Waubonsee,W,7-5,7,5,2,win,20170311_hffs,5,0,1,,,,1,,1,1,,,,,1,0,,,,,5,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 12,home,Niagara County,W,5-0,5,0,5,win,20170312_8mf4,3,2,1,1,,,0,,2,1,,1,,,2,1,,,,,4,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 12,home,Niagara County,L,13-1,13,1,12,win,20170312_aidy,1,1,1,,,1,1,,,,,,,,4,1,,,,,1,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 13,home,Brookdale,L,12-8,12,8,4,win,20170313_0eff,4,0,2,,,,0,,,,,,,,2,0,,,,,4,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 13,home,Brookdale,L,5-4,5,4,1,win,20170313_f9ay,4,1,2,1,,,0,,1,,,,,,3,1,,,,,4,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 29,home,Dakota County Tech,W,12-0,12,0,12,win,20170329_28bs,4,2,2,1,,,1,,,,,,,,3,1,,,,,4,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Mar 29,home,Dakota County Tech,W,10-2,10,2,8,win,20170329_sl29,3,2,0,,,,0,,,1,,1,,,0,0,,,,,4,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Apr 1,home,Minnesota North College - Hibbing,W,12-0,12,0,12,win,20170401_l1h3,3,1,2,,,,2,,,,,,,,2,0,,,,,3,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
Apr 1,home,Minnesota North College - Hibbing,W,13-2,13,2,11,win,20170401_irpk,4,0,1,,,,0,,,,,,,,1,0,,,,,4,2017,2016-17,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,justinbarrenechej9ao,Justin Barreneche
