date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 11,home,Dyersburg State,L,9-2,9,2,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 11,home,Holmes,W,2-1,2,1,1,win,20220211_jxku,0,0,0,,,,0,,,,,,,,0,0,,7,6,1.17,0,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 12,home,Rend Lake,L,9-2,9,2,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 12,home,Southwest Tennessee,L,10-0,10,0,10,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 13,home,Lake Land,L,17-4,17,4,13,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 13,home,National Park,W,19-7,19,7,12,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 26,home,Frederick,W,7-6,7,6,1,win,20220226_9mnd,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 27,home,Frederick,L,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 27,home,Frederick,L,15-4,15,4,11,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 28,home,Davenport (MI) JV,L,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Feb 28,home,Davenport (MI) JV,W,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Mar 15,home,Davenport University,W,9-7,9,7,2,win,20220315_0o0o,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Mar 15,home,Davenport University,W,7-5,7,5,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Mar 25,home,Kellogg,L,8-7,8,7,1,win,20220325_45k2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Mar 25,home,Kellogg,L,14-9,14,9,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 3,home,Grand Rapids,W,14-6,14,6,8,win,20220403_gyuy,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 3,home,Grand Rapids,L,4-0,4,0,4,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 5,home,Kellogg,W,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 5,home,Kellogg,L,11-3,11,3,8,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 7,home,Grand Rapids,L,11-9,11,9,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 7,home,Grand Rapids,L,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 8,home,Glen Oaks,W,9-3,9,3,6,win,20220408_iq2d,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 8,home,Glen Oaks,W,18-7,18,7,11,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
Apr 10,home,Glen Oaks,W,14-4,14,4,10,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,Lake Michigan,lakemichigancollege,williamrobertsrp3u,William Roberts
