date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 8,home,Sullivan County,W,3-2,3,2,1,win,20240308_6h5m,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Mar 13,home,Jefferson (NY),W,13-12,13,12,1,win,20240313_ds04,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Mar 15,home,Mohawk Valley,W,10-1,10,1,9,win,20240315_0x0r,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Mar 16,home,Kingsborough,W,13-3,13,3,10,win,20240316_63tu,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Mar 16,home,Kingsborough,W,13-1,13,1,12,win,20240316_6tpp,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Mar 26,home,Tompkins Cortland,W,13-3,13,3,10,win,20240326_5knk,4,1,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Apr 6,home,Corning,W,10-2,10,2,8,win,20240406_hjzm,2,0,0,,,,0,1,,1,,,,,0,0,,1,1,1.00,3,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Apr 6,home,Corning,W,7-1,7,1,6,win,20240406_61kn,3,0,1,,,,0,,1,,,,,,1,0,,1,,,3,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Apr 9,home,Corning,W,12-6,12,6,6,win,20240409_2evu,4,0,0,,,,0,1,,,,,,,0,0,,2,2,1.00,5,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
Apr 9,home,Corning,W,14-5,14,5,9,win,20240409_xp7w,3,1,0,,,,0,,1,,,1,,,0,0,,1,1,1.00,4,2024,2023-24,div3,Onondaga,onondagacommunitycollege,raymoreno2im6,RAY MORENO
