date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 24,away,Eastern Florida State,W,8-2,8,8,4,1,1,,,,2,,,,,1,,,1,0,,,,,5,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Jan 25,home,Eastern Florida State,W,3-2,3,3,3,0,0,,,,0,1,1,,,,,,0,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Jan 28,home,Ed Waters,W,12-1,12,12,3,0,1,,,,1,2,1,,1,,,,1,0,,,,,5,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Jan 30,away,Abraham Baldwin,W,5-3,5,5,3,2,1,,,1,3,1,1,1,,,,,4,1,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Jan 30,away,Abraham Baldwin,W,5-1,5,5,1,1,0,,,,0,,,,,,,,0,0,,,,,1,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 2,home,Abraham Baldwin,W,9-1,9,9,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 2,home,Abraham Baldwin,W,11-2,11,11,3,2,1,,,1,2,,1,,,1,,,4,1,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 4,home,Ed Waters,W,25-2,25,25,5,3,2,,,,1,,,,,1,,,2,0,,,,,6,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 7,home,vs. Gordon State,W,7-1,7,7,5,2,2,,,2,4,,,,,,,,8,2,,,,,5,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 7,away,Gulf Coast State,L,5-0,5,5,3,0,1,,,,0,,,,,,,,1,0,,,,,3,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 8,home,vs. Andrew,L,4-1,4,4,2,1,1,,,,0,,1,,,1,,,1,0,,,,,3,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 8,home,vs. Chattahoochee Valley,W,2-1,2,2,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 11,home,Polk State,W,8-3,8,8,5,1,2,1,,,0,,2,,,,,,3,1,,,,,5,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 13,home,Northwest Florida State,L,9-1,9,9,3,0,0,,,,1,,2,,,,1,,0,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 14,home,Miami Dade,L,7-4,7,7,3,0,0,,,,1,1,1,,,,,,0,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 15,home,Florida SouthWestern State,L,8-6,8,8,4,1,4,1,,,1,1,,,,,,,5,1,,,,,5,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 15,home,Gulf Coast State,L,5-0,5,5,3,0,1,1,,,0,1,,,,,,,2,1,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 18,away,Polk State,L,9-0,9,9,3,3,2,,,,2,,,1,,1,,,2,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 20,home,Florence-Darlington Tech,L,9-0,9,9,3,1,2,1,,,3,,,,,,1,,3,1,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 21,home,State College of Florida,W,3-2,3,3,3,0,0,,,,0,,,,,1,,,0,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 22,home,Hillsborough,L,4-2,4,4,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 23,home,East Georgia State,L,9-0,9,9,3,1,2,,,,2,,,,,,,,2,0,,,,,3,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 26,away,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 27,home,Tallahassee,L,6-0,6,6,4,0,1,,,,0,,1,,,,,,1,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Feb 29,home,Rollins College JV,W,9-4,9,9,3,2,1,,,1,2,1,,,,1,,,4,1,,,,,5,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 2,away,Lake-Sumter State,L,6-4,6,6,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 4,home,Lake-Sumter State,L,13-5,13,13,3,0,0,,,,0,,,1,,1,,,0,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 6,away,Lake-Sumter State,W,3-2,3,3,5,1,2,,,,0,,1,,,,,,2,0,,,,,5,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 7,home,Seminole State (FL),L,6-2,6,6,3,0,0,,,,0,1,2,,,,,,0,0,,,,,4,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 9,away,Seminole State (FL),W,15-13,15,15,5,3,2,,,,1,1,,,,,,,2,0,,,,,6,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 11,home,Seminole State (FL),L,9-8,9,9,4,1,0,,,,1,1,3,,,,1,,0,0,,,,,6,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 13,away,Daytona State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 14,home,Daytona State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 16,away,Daytona State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 20,home,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 21,away,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 23,home,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 25,home,Central Florida,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 27,away,Central Florida,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 28,home,Central Florida,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Mar 31,away,Rollins College JV,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 1,away,Pasco-Hernando State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 4,home,Pasco-Hernando State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 6,away,Florida State Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 8,home,Florida State Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 10,away,Florida State Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 11,home,Lake-Sumter State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 13,away,Seminole State (FL),,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 15,home,Daytona State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 17,away,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 18,away,Central Florida,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
Apr 22,home,Florida State Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
May 1,away,Chipola,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
May 2,away,Chipola,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,ryanromanoczck,Ryan Romano
