date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25  #,home,Ed Waters College,W,8-1,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Jan 29,home,vs. Daytona State,W,9-7,9,9,4,2,2,,,,0,1,,1,,,,,2,0,,,,,5,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Jan 30,away,Eastern Florida State,L,9-2,9,9,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Jan 30,away,Eastern Florida State,L,5-4,5,5,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 2,home,Tallahassee,L,12-1,12,12,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 3,away,Daytona State,L,13-3,13,13,4,0,1,,,,1,,1,,,,,,1,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 10,home,East Georgia State,L,3-1,3,3,3,1,1,1,,,0,1,,,1,,,,2,1,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 12,home,State College of Florida,L,8-1,8,8,3,0,0,,,,1,1,,,,,,,0,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 13,home,State College of Florida,L,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 13,home,State College of Florida,L,9-7,9,9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 15,home,Eastern Florida State,L,1-0,1,1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 17,away,Tallahassee,W,3-1,3,3,2,0,1,1,,,1,1,1,1,,1,,,2,1,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 19,away,Indian River State,W,4-0,4,4,4,2,3,,,1,2,1,1,,,,,,6,1,,,,,5,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 20,away,Palm Beach State,L,2-0,2,2,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 20,away,Palm Beach State,L,4-1,4,4,3,0,0,,,,0,1,2,,,,,,0,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 24,away,East Georgia State,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 26,home,USC Sumter,L,9-7,9,9,4,1,1,,,,0,2,1,,,,,,1,0,,,,,6,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 27,home,USC Sumter,W,7-4,7,7,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Feb 27,home,USC Sumter,L,13-0,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 1,home,Thomas University JV,L,6-2,6,6,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 1,home,Thomas University JV,W,9-4,9,9,2,2,1,,,,1,1,,2,,,1,,1,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 7,away,Seminole State (FL),L,11-8,11,11,4,1,2,,,,0,2,,,,,,,2,0,,,,,6,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 9,home,Seminole State (FL),L,7-0,7,7,4,0,1,,,,0,,1,,1,,,,1,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 11,away,Seminole State (FL),L,12-2,12,12,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 12,home,Central Florida,W,5-2,5,5,4,2,1,,,,0,,,,,,,,1,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 14,away,Central Florida,W,12-11,12,12,5,3,2,,1,,1,,2,2,,1,,,4,1,,,,,6,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 16,home,Central Florida,L,9-7,9,9,3,1,0,,,,0,1,1,,,1,,,0,0,,,,,5,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 20,away,Lake-Sumter State,L,8-6,8,8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 21,home,Lake-Sumter State,W,11-7,11,11,4,0,1,,,,1,,,,,,,1,1,0,,,,,5,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 23,away,Lake-Sumter State,L,11-10,11,11,5,1,1,,,,0,,1,,1,1,,,1,0,,,,,6,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 26,away,Daytona State,W,5-4,5,5,4,1,1,,,,0,1,,1,,,,,1,0,,,,,5,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 28,home,Daytona State,L,15-5,15,15,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
Mar 30,home,Santa Fe,L,9-8,9,9,4,1,1,,1,,1,1,,,,,,,3,1,,,,,5,2016,2015-16,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,dustinfornari4lps,Dustin Fornari
