date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 23,home,Prairie State,W,15-12,15,12,3.0,win,20200223_aiyx,0,0,0,,,,0,,,,,3.0,win,20200223_aiyx,,,,0,0,,,,,0,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 5,home,Kishwaukee,,,,,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 5,home,Kishwaukee,,,,,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 5,home,Kishwaukee,,,,,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 5,home,Kishwaukee,,,,,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 7,home,Kishwaukee,W,8-4,8,4,4.0,win,20200307_wh5k,3,1,1,,,,0,1,1,,,4.0,win,20200307_wh5k,,,,1,0,,1,,,4,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 7,home,Kishwaukee,,,,,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 10,home,Kennedy-King,W,8-5,8,5,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 17,home,Kennedy-King,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 21,home,Harry S. Truman,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 21,home,Harry S. Truman,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 21,home,Harry S. Truman,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 21,home,Harry S. Truman,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 25,home,Bryant & Stratton College (WI),,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 25,home,Bryant & Stratton College (WI),,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 25,home,Bryant & Stratton College (WI),,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 25,home,Bryant & Stratton College (WI),,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 29,home,Milwaukee Area Tech,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 29,home,Milwaukee Area Tech,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 29,home,Milwaukee Area Tech,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 29,home,Milwaukee Area Tech,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Mar 31,home,Moraine Valley,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 15,home,Morton,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 15,home,Morton,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 15,home,Morton,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 15,home,Morton,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 16,home,Rock Valley,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 16,home,Rock Valley,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 16,home,Rock Valley,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 16,home,Rock Valley,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 21,home,Joliet,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
Apr 23,home,Triton,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
May 1,home,Waubonsee,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
May 1,home,Waubonsee,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Olive-Harvey,oliveharveycollege,kenyattaclark7oi3,Kenyatta Clark
