date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,South Arkansas,W,9-7,9,7,2,win,20230127_lvm1,3,1,0,,,,0,,,,,1,,1,0,0,,,,,5,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Jan 27,home,SAU Tech,W,3-2,3,2,1,win,20230127_o2vu,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 11,home,Dallas College - Cedar Valley,W,6-1,6,1,5,win,20230211_300h,3,0,0,,,,0,1,,,,,,,0,0,,,,,4,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 13,home,Dallas College - Mountain View,W,9-1,9,1,8,win,20230213_6jq0,5,1,1,,,,0,1,,2,,,,,1,0,,,,,6,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 19,home,Moberly Area,W,3-2,3,2,1,win,20230219_rhty,1,1,1,,,1,2,,,,,,,,4,1,,,,,1,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 19,home,Moberly Area,W,14-4,14,4,10,win,20230219_vw0t,3,1,1,,,1,3,1,,,,,,,4,1,,,,,4,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 22,home,Baptist Bible College JV,W,17-3,17,3,14,win,20230222_5mb4,2,0,1,,,,2,,,,,,,,1,0,,,,,2,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 25,home,Spoon River,W,4-2,4,2,2,win,20230225_d64x,3,0,1,,,,0,1,,,,,,,1,0,,,,,4,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 25,home,Milwaukee Area Tech,W,4-2,4,2,2,win,20230225_qup4,1,1,1,,,1,3,,,,,,,,4,1,,,,,1,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 26,home,Milwaukee Area Tech,W,7-5,7,5,2,win,20230226_cqe5,1,0,0,,,,1,3,,,,,,,0,0,,,,,4,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Feb 26,home,Spoon River,W,9-6,9,6,3,win,20230226_d3m7,3,1,2,,,,1,,,,,1,,,2,0,,,,,4,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Mar 4,home,Moraine Valley,W,9-3,9,3,6,win,20230304_04t3,3,0,1,1,,,1,,,,,,1,,2,1,,,,,4,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
Mar 5,home,Moraine Valley,W,9-1,9,1,8,win,20230305_w9ph,3,1,1,,,,0,1,,,,,,,1,0,,,,,4,2023,2022-23,div3,North Arkansas,northarkansascollege,loganfilesrtuo,Logan Files
