date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Thomas JV,L,10-9,10,9,1.0,win,20200203_1t74,0,0,0,,,,0,,,,,1.0,win,20200203_1t74,,,,0,0,,,,,0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 3,home,Thomas JV,W,11-7,11,7,4.0,win,20200203_mkwt,3,0,0,,,,1,,2,1,,4.0,win,20200203_mkwt,,,,0,0,,,,,3,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 8,home,St. Petersburg,L,6-1,6,1,5.0,win,20200208_iu4u,0,0,0,,,,0,,,,,5.0,win,20200208_iu4u,,,,0,0,,,,,0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 9,home,St. Petersburg,L,9-2,9,2,7.0,win,20200209_p0f4,0,0,0,,,,0,,,,,7.0,win,20200209_p0f4,,,,0,0,,,,,0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 10,home,Tallahassee,L,5-2,5,2,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 17,home,florida southern JV,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 17,home,florida southern JV,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 17,home,florida southern JV,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 17,home,florida southern JV,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 19,home,Abraham Baldwin,W,7-2,7,2,5.0,win,20200219_5ygm,0,0,0,,,,0,,,,,5.0,win,20200219_5ygm,,,,0,0,,,,,0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 23,home,Ed Waters JV,W,8-6,8,6,2.0,win,20200223_0eas,3,0,0,,,,0,1,,1,,2.0,win,20200223_0eas,,,,0,0,,,,,4,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 24,home,South Georgia State,W,8-7,8,7,1.0,win,20200224_v71i,0,0,0,,,,0,,,,,1.0,win,20200224_v71i,,,,0,0,,,,,0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 24,home,South Georgia State,L,7-4,7,4,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 28,home,USC Sumter,W,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 29,home,USC Sumter,L,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Feb 29,home,USC Sumter,L,4-2,4,2,2.0,win,20200229_bzwi,0,0,0,,,,0,,,,,2.0,win,20200229_bzwi,,,,0,0,,,,,0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
Mar 3,home,Eastern Florida State,L,9-3,9,3,6.0,win,20200303_atj6,1,0,1,,,,0,1,,1,,6.0,win,20200303_atj6,,,,1,0,,,,,2,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,wilfredosantiagouv7l,Wilfredo Santiago
