date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Philander Smith College,W,24-2,24,2,22,win,20230209_kfdu,2,1,1,,,,1,1,,,,,,,1,0,,,,,3,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Feb 18,home,ASU Mountain Home,W,6-5,6,5,1,win,20230218_pcnm,5,0,2,,,,1,,,,,,,,2,0,,,,,5,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Feb 18,home,ASU Mountain Home,W,8-6,8,6,2,win,20230218_yxar,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Mar 4,home,Mineral Area,W,4-3,4,3,1,win,20230304_lr2u,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Mar 17,home,Carl Albert State,W,5-4,5,4,1,win,20230317_k5r7,3,1,1,1,,,0,,1,,,,,,2,1,,,,,3,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Mar 17,home,Carl Albert State,W,12-5,12,5,7,win,20230317_8744,4,1,2,,,,1,,,,,,,,2,0,,,,,4,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Mar 18,home,Carl Albert State,W,14-5,14,5,9,win,20230318_houb,4,2,2,1,,,2,,1,,,,,,3,1,,,,,4,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Mar 18,home,Carl Albert State,W,11-8,11,8,3,win,20230318_vijz,1,0,1,1,,,0,,,,,,,,2,1,,,,,1,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Mar 21,home,Eastern Oklahoma State,W,13-11,13,11,2,win,20230321_2z18,3,2,1,,,,1,1,,,1,1,,,1,0,,,,,5,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Apr 4,home,Arkansas Baptist,W,15-3,15,3,12,win,20230404_kk4a,2,1,0,,,,0,1,1,,,,,,0,0,,,,,3,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Apr 18,home,Arkansas Baptist,W,13-3,13,3,10,win,20230418_ekmx,4,1,0,,,,0,1,3,,,,,,0,0,,,,,5,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Apr 20,home,Northern Oklahoma Tonkawa,W,16-11,16,11,5,win,20230420_4vsa,5,2,2,1,,,2,,1,,,,,,3,1,,,,,5,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Apr 22,home,Northern Oklahoma Tonkawa,W,11-2,11,2,9,win,20230422_fsoq,4,1,2,,,1,3,,,,,,1,,5,1,,,,,5,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Apr 28,home,SAU Tech,W,6-5,6,5,1,win,20230428_w5vg,2,0,0,,,,0,1,,,,,,,0,0,,,,,3,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Apr 30,home,SAU Tech,W,18-8,18,8,10,win,20230430_8p9h,4,3,3,1,,1,5,,1,,,,,,7,2,,,,,4,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
Apr 30,home,SAU Tech,W,23-4,23,4,19,win,20230430_78ku,1,1,0,,,,1,3,,,,,,,0,0,,,,,4,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
May 4,home,National Park,W,10-3,10,3,7,win,20230504_l8bv,5,2,3,,,1,3,,2,,,,,,6,1,,,,,5,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
May 6,home,National Park,W,9-1,9,1,8,win,20230506_d88b,3,1,2,,,,3,,1,,,,,,2,0,,,,,3,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
May 6,home,National Park,W,13-3,13,3,10,win,20230506_estn,2,2,0,,,,0,2,2,,,,,,0,0,,,,,4,2023,2022-23,div2,UA Rich Mountain,uarichmountain,blakeritterfnc4,Blake Ritter
