date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 4,home,Terra State,W,5-0,5,0,5,win,20230304_bpmz,2,2,1,1,,,2,2,,1,,,,,2,1,,,,,4,2023,2022-23,div2,Clark State,clarkstatecollege,tommasoghidonih1gr,Tommaso Ghidoni
Mar 4,home,Terra State,W,9-5,9,5,4,win,20230304_9ch6,3,2,0,,,,0,1,1,1,,,,,0,0,,,,,4,2023,2022-23,div2,Clark State,clarkstatecollege,tommasoghidonih1gr,Tommaso Ghidoni
Mar 5,home,Terra State,W,9-8,9,8,1,win,20230305_djja,2,1,0,,,,1,2,,,,,,,0,0,,,,,4,2023,2022-23,div2,Clark State,clarkstatecollege,tommasoghidonih1gr,Tommaso Ghidoni
Mar 21,home,University of Northwestern Ohio JV,W,6-0,6,0,6,win,20230321_rsm7,2,1,0,,,,0,2,1,2,,,,,0,0,,,,,4,2023,2022-23,div2,Clark State,clarkstatecollege,tommasoghidonih1gr,Tommaso Ghidoni
Mar 26,home,Lakeland,W,8-7,8,7,1,win,20230326_tttn,3,0,1,,,,0,,1,1,,,,,1,0,,,,,3,2023,2022-23,div2,Clark State,clarkstatecollege,tommasoghidonih1gr,Tommaso Ghidoni
Apr 2,home,Owens,W,7-5,7,5,2,win,20230402_qmqh,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2023,2022-23,div2,Clark State,clarkstatecollege,tommasoghidonih1gr,Tommaso Ghidoni
Apr 21,home,Hocking,W,10-6,10,6,4,win,20230421_pk29,2,2,0,,,,0,2,,,,,,,0,0,,,,,4,2023,2022-23,div2,Clark State,clarkstatecollege,tommasoghidonih1gr,Tommaso Ghidoni
Apr 23,home,Hocking,W,15-3,15,3,12,win,20230423_xdqo,3,1,1,,,,1,1,,,,,,,1,0,,,,,4,2023,2022-23,div2,Clark State,clarkstatecollege,tommasoghidonih1gr,Tommaso Ghidoni
