date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,Benedictine JV,W,17-3,17,3,14.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Jan 26,home,Benedictine JV,W,5-1,5,1,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Jan 29,home,Grand Canyon Club,W,2-0,2,0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 2,home,Colorado Northwestern,W,5-1,5,1,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 2,home,Colorado Northwestern,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 5,home,Benedictine JV,W,13-5,13,5,8.0,win,20190205_v3aj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 6,home,Grand Canyon Club,W,16-1,16,1,15.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 8,home,ASU Club,W,16-8,16,8,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 9,home,ASU Club,W,11-1,11,1,10.0,win,20190209_pce8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 12,home,Benedictine JV,W,11-0,11,0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 15,home,Phoenix,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 16,home,Phoenix,W,5-2,5,2,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 17,home,Thompson River,W,9-4,9,4,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 19,home,Glendale,L,10-6,10,6,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 20,home,Glendale,L,1-0,1,0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 21,home,Arizona Christian University JV,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 24,home,Pima,L,1-0,1,0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 24,home,Pima,L,10-2,10,2,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
Feb 25,home,Arizona Christian University JV,W,14-1,14,1,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Mesa,mesacommunitycollege,franciscovalenzuelasonq,Francisco Valenzuela
