date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 11,home,Minnesota North College - Rainy River,W,10-0,10,0,10.0,win,20160311_glz3,3,1,0,,,,1,,1,1,,,,,0,0,,,,,3,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 11,home,Minnesota North College - Rainy River,W,8-0,8,0,8.0,win,20160311_pz6n,4,0,1,,,,1,,,,,,,,1,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 12,home,Owens,W,14-12,14,12,2.0,win,20160312_b5qa,5,2,3,,,,3,,,,1,,,,3,0,,,,,5,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 13,home,Minnesota North College - Vermilion,W,18-1,18,1,17.0,win,20160313_tt0y,4,2,2,,,,0,1,,1,1,,,,2,0,,,,,5,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 15,home,Sussex County,L,11-10,11,10,1.0,win,20160315_sbfa,4,3,3,1,,,0,,1,1,,1,,,4,1,,,,,5,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 16,home,Herkimer,W,4-3,4,3,1.0,win,20160316_gk37,3,0,1,,,,2,1,,2,,,,,1,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 16,home,Herkimer,W,6-0,6,0,6.0,win,20160316_yl49,4,1,1,,,,0,,,,,,,,1,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 18,home,Erie,W,9-3,9,3,6.0,win,20160318_8pw5,3,2,1,,1,,1,,,,,1,,,3,1,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 18,home,Erie,W,9-7,9,7,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 19,home,Muscatine,L,17-4,17,4,13.0,win,20160319_2v1e,3,0,0,,,,0,1,,,,,,,0,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 25,home,Century,,,,,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 25,home,Century,,,,,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 25,home,Century,,,,,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 25,home,Century,,,,,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 26,home,McHenry County,L,3-0,3,0,3.0,win,20160326_opxm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 26,home,McHenry County,L,10-0,10,0,10.0,win,20160326_l6qj,1,0,0,,,,0,1,1,1,,,,,0,0,,,,,2,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 29,home,Prairie State,W,11-1,11,1,10.0,win,20160329_5qfb,4,0,2,1,,,1,,,,,,,,3,1,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 29,home,Prairie State,W,6-2,6,2,4.0,win,20160329_c6ak,4,1,2,,,,2,,1,,,,,,2,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Mar 31,home,Joliet,L,4-3,4,3,1.0,win,20160331_m0y3,4,0,2,1,,,2,,,,,,,,3,1,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Apr 1,home,Carl Sandburg,W,5-3,5,3,2.0,win,20160401_o60a,3,0,1,,,,1,,,,1,,,,1,0,,,,,3,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Apr 3,home,Olive-Harvey,W,10-0,10,0,10.0,win,20160403_tqjj,3,1,0,,,,0,1,1,1,,,,,0,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Apr 3,home,Olive-Harvey,W,6-3,6,3,3.0,win,20160403_4g7o,3,1,1,,,,1,,,,,,,1,1,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Apr 5,home,Morton,W,7-1,7,1,6.0,win,20160405_fdgy,4,1,3,,,,2,,,,,,,,3,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
Apr 5,home,Morton,W,13-1,13,1,12.0,win,20160405_ltyt,2,3,1,,,,2,2,,1,,,,,1,0,,,,,4,2016,2015-16,div3,Waubonsee,waubonseecommunitycollege,patrickkillelead3rs,Patrick Killelea
