date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 4,home,Southeastern-Whiteville,W,4-0,4,0,4.0,win,20150204_b63r,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 4,home,Southeastern-Whiteville,W,7-0,7,0,7.0,win,20150204_gocn,4,0,2,,,,3,,,2,,,,,2,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 7,home,Rockingham,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 7,home,Rockingham,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 8,home,Rockingham,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 13,home,Cecil,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 14,home,Potomac State,W,5-1,5,1,4.0,win,20150214_1ko7,3,0,1,1,,,0,,1,,,,,,2,1,,,,,3,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 14,home,Cecil,W,7-2,7,2,5.0,win,20150214_5l5w,3,1,2,1,,,1,1,,1,,,,,3,1,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 15,home,Potomac State,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 20,home,Patrick & Henry,W,2-1,2,1,1.0,win,20150220_is68,3,0,1,,,,0,1,1,,,,,,1,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 21,home,Potomac State,L,4-0,4,0,4.0,win,20150221_ibmc,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 21,home,Cecil,W,6-0,6,0,6.0,win,20150221_ji8o,2,0,0,,,,0,1,1,,1,,,,0,0,,,,,3,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 22,home,Brunswick,,,,,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 27,home,Glen Oaks,W,11-1,11,1,10.0,win,20150227_05ld,3,2,1,,1,,1,1,,,,,,,3,1,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 28,home,St. Johns River State,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Feb 28,home,East Georgia State,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 1,home,Glen Oaks,W,2-1,2,1,1.0,win,20150301_84rv,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 1,home,St. Johns River State,L,2-1,2,1,1.0,win,20150301_gyp1,4,0,1,,,,0,,1,,1,,,,1,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 4,home,Mercyhurst North East,W,2-1,2,1,1.0,win,20150304_9j4q,3,0,1,1,,,0,,1,,,,,,2,1,,,,,3,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 4,home,Mercyhurst North East,W,6-4,6,4,2.0,win,20150304_nb1r,3,1,0,,,,0,,,,,,,,0,0,,,,,3,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 5,home,Mercyhurst North East,W,6-5,6,5,1.0,win,20150305_chx3,4,2,2,,,2,3,,,,,,,,8,2,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 7,home,USC Sumter,L,10-8,10,8,2.0,win,20150307_vv5v,4,1,1,,,,0,,1,,,,,,1,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 7,home,USC Sumter,L,2-1,2,1,1.0,win,20150307_1wo9,4,0,1,,,,1,,,,,,,,1,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 8,home,USC Sumter,W,7-5,7,5,2.0,win,20150308_vu4y,4,1,2,,,1,2,1,1,,1,,,,5,1,,,,,5,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 8,home,USC Sumter,W,9-7,9,7,2.0,win,20150308_3iro,4,1,2,,,,1,,,,,,,,2,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 11,home,Lakeland,W,8-4,8,4,4.0,win,20150311_8xl9,1,0,0,,,,1,2,,,,,1,,0,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 11,home,Lakeland,L,5-1,5,1,4.0,win,20150311_7hb4,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 14,home,Pitt,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 14,home,Pitt,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 14,home,Pitt,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 14,home,Pitt,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 15,home,Pitt,W,8-6,8,6,2.0,win,20150315_m9zv,4,0,1,,,,1,,1,,,,,,1,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
Mar 15,home,Pitt,L,8-3,8,3,5.0,win,20150315_qjzs,4,0,2,,,,1,,,,,,,,2,0,,,,,4,2015,2014-15,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,alexmurphybfin,Alex Murphy
