date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 14,home,Spring Hill,W,14-6,14,6,8,win,20190214_gtpv,2,2,0,,,,2,2,,2,,1,,,0,0,,,,,5,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Feb 14,home,Spring Hill,L,4-3,4,3,1,win,20190214_dcky,5,1,2,,,,0,,,,,,,,2,0,,,,,5,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Feb 16,home,Jefferson (MO),L,1-0,1,0,1,win,20190216_m9v5,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Feb 16,home,Jefferson (MO),W,2-0,2,0,2,win,20190216_59y8,3,1,1,,,,0,,,,,,,,1,0,1,,,,3,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Feb 24,home,Copiah-Lincoln,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Feb 24,home,Copiah-Lincoln,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Feb 24,home,Copiah-Lincoln,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Feb 24,home,Copiah-Lincoln,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Mar 1,home,Spoon River,W,11-1,11,1,10,win,20190301_tr45,3,2,2,,,,0,1,,1,,,,,2,0,,,,,4,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
Mar 1,home,Spoon River,W,5-0,5,0,5,win,20190301_5mbn,4,1,2,,,,0,,1,,,,,,2,0,,,,,4,2019,2018-19,div2,Meridian,meridiancommunitycollege,markariusleegoha,Markarius Lee
