date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Surry,W,8-1,8,1,7.0,win,20160131_cocb,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Jan 31,home,Surry,W,9-4,9,4,5.0,win,20160131_lbj0,2,1,0,,,,0,,,,,,,,0,0,,1,,,2,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 13,home,Catawba Valley,L,8-7,8,7,1.0,win,20160213_4som,3,0,1,,,,0,,,,,1,,,1,0,,2,,,4,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 13,home,Catawba Valley,W,8-6,8,6,2.0,win,20160213_cfrv,2,1,0,,,,0,,2,,,1,,,0,0,,,,,3,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 14,home,East Georgia State,W,5-4,5,4,1.0,win,20160214_pi26,3,1,0,,,,0,,,,,1,,,0,0,,,3,,4,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 14,home,East Georgia State,L,3-2,3,2,1.0,win,20160214_25nw,2,0,0,,,,0,1,,,1,,,,0,0,,,2,,3,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 19,home,Dyersburg State,W,5-4,5,4,1.0,win,20160219_g4m5,2,0,1,,,,0,1,1,,,,,,1,0,,,,,3,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 20,home,John A. Logan,L,15-9,15,9,6.0,win,20160220_m9so,4,2,1,,,,0,1,2,,,,,,1,0,,,1,,5,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 21,home,Southern Union State,L,12-3,12,3,9.0,win,20160221_rpzz,3,0,1,,,,1,1,,,,,,,1,0,,2,,,4,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 27,home,Patrick & Henry,W,6-1,6,1,5.0,win,20160227_ccs7,2,1,0,,,,0,1,1,,,,,,0,0,,,,,3,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 27,home,Patrick & Henry,W,5-1,5,1,4.0,win,20160227_uu6g,3,2,2,1,,,0,,,,,,,,3,1,,1,,,3,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 28,home,Patrick & Henry,W,13-4,13,4,9.0,win,20160228_kckv,3,1,1,,,1,1,1,1,,,,,,4,1,,1,,,4,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
Feb 28,home,Patrick & Henry,L,10-4,10,4,6.0,win,20160228_yb5p,1,1,0,,,,1,1,1,,,,1,,0,0,,,1,,3,2016,2015-16,div1,Spartanburg Methodist,spartanburgmethodist,brentburgessmjai,Brent Burgess
