date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 12,home,Coastal Alabama - Brewton,W,6-5,6,5,1.0,win,20220212_jzr4,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 13,home,Coastal Alabama - Monroeville,L,12-11,12,11,1.0,win,20220213_re03,5,1,1,,,1,2,,,,,,,1,4,1,,,,,6,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 14,home,Pensacola State,W,6-5,6,5,1.0,win,20220214_d3pu,5,2,2,1,,1,2,,,1,,,,,6,2,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 15,home,Gulf Coast State,L,7-6,7,6,1.0,win,20220215_yhcl,3,1,1,,1,,1,2,,1,,,,,3,1,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 18,home,Motlow State,L,13-3,13,3,10.0,win,20220218_u6vn,4,1,1,1,,,1,,,,,,,,2,1,,,,,4,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 19,home,Southern Union State,W,9-3,9,3,6.0,win,20220219_h981,3,2,1,,,,0,,,,1,1,,1,1,0,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 20,home,Central Alabama,W,9-6,9,6,3.0,win,20220220_6psg,5,1,1,,,,1,,2,,,,,,1,0,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 20,home,Spartanburg Methodist,W,4-3,4,3,1.0,win,20220220_61ox,4,1,1,,1,,0,,1,,,,,,3,1,,1,1,1.00,4,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 26,home,South Suburban,W,10-0,10,0,10.0,win,20220226_j1k8,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 27,home,South Suburban,W,12-1,12,1,11.0,win,20220227_vbu7,3,1,1,,,1,3,,,,,,,,4,1,,,,,3,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Feb 27,home,South Suburban,W,8-7,8,7,1.0,win,20220227_91ih,4,0,1,,,,1,,2,,,,1,,1,0,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 4,home,Carl Sandburg,W,10-0,10,0,10.0,win,20220304_2zwq,3,2,1,,,,0,1,,1,,,,,1,0,,,,,4,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 5,home,Illinois Central,W,15-14,15,14,1.0,win,20220305_mxuu,4,1,1,1,,,2,2,2,,,,,,2,1,,,,,6,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 6,home,Kankakee,W,9-1,9,1,8.0,win,20220306_ml6i,4,1,2,,,1,1,,,1,,1,,,5,1,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 10,home,Lake Land,L,3-2,3,2,1.0,win,20220310_u206,4,0,2,,,,0,,1,,,,,,2,0,,,,,4,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 13,home,Lake Land,W,5-3,5,3,2.0,win,20220313_ixj2,4,1,2,,,,0,1,,1,,,,,2,0,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 13,home,Lake Land,W,14-10,14,10,4.0,win,20220313_u3y9,4,1,1,,,1,4,,1,,,,,1,4,1,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 14,home,Carl Sandburg,L,5-1,5,1,4.0,win,20220314_agjc,3,0,2,1,1,,0,1,,,,,,,5,2,,,,,4,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 15,home,Carl Sandburg,W,8-4,8,4,4.0,win,20220315_dfy7,5,0,1,,,,0,,2,,1,,,,1,0,1,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 17,home,Olney Central,L,6-5,6,5,1.0,win,20220317_r0wo,4,1,1,,1,,1,,3,,,1,,,3,1,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 20,home,Olney Central,W,8-4,8,4,4.0,win,20220320_gd9b,3,1,1,,,,0,2,,,2,,,,1,0,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 20,home,Olney Central,W,11-0,11,0,11.0,win,20220320_rqyr,2,1,1,,1,,0,1,,1,,1,,,3,1,,,,,4,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 23,home,Columbia State,W,12-2,12,2,10.0,win,20220323_0n7h,4,2,2,1,,1,2,1,,,,,,,6,2,,2,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 25,home,Kaskaskia,W,12-1,12,1,11.0,win,20220325_qcxj,4,1,1,1,,,0,,1,,,,,,2,1,,,,,4,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 25,home,Kaskaskia,W,11-1,11,1,10.0,win,20220325_flg5,1,1,0,,,,0,2,,1,,,,,0,0,,,,,3,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 26,home,Kaskaskia,W,14-3,14,3,11.0,win,20220326_xi29,4,1,0,,,,0,,1,,,1,,,0,0,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Mar 29,home,Wabash Valley,W,3-0,3,0,3.0,win,20220329_w0dh,4,0,0,,,,0,,1,,,1,,,0,0,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Apr 1,home,Rend Lake,W,3-1,3,1,2.0,win,20220401_7j1a,4,0,2,1,,,0,1,,1,1,,,,3,1,,,,,5,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Apr 1,home,Rend Lake,W,3-1,3,1,2.0,win,20220401_r3qi,1,1,1,,,,0,1,,,,1,,,1,0,,,,,3,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
Apr 2,home,Rend Lake,W,10-4,10,4,6.0,win,20220402_ota1,6,1,1,,,,0,,1,,,,,,1,0,,,,,6,2022,2021-22,div1,John A. Logan,johnalogancollege,trehondrasflxg,Tre Hondras
