date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 14,home,Bergen,W,15-3,15,3,12,win,20230314_v5ef,4,2,2,1,,,1,1,,,,,,,3,1,,,,,5,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Mar 23,home,Graceland University JV,W,1-0,1,0,1,win,20230323_5tlk,2,0,0,,,,0,1,,,,1,,,0,0,,,,,4,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Mar 23,home,Graceland University JV,W,3-2,3,2,1,win,20230323_12aw,3,0,0,,,,1,,,,,,,,0,0,,,,,3,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Mar 29,home,Central Christian College of Kansas JV,W,13-9,13,9,4,win,20230329_o5dg,2,0,0,,,,0,,,,,,,,0,0,,,,,2,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Mar 29,home,Central Christian College of Kansas JV,W,12-7,12,7,5,win,20230329_tsdl,3,2,1,,,,0,1,1,,1,1,,,1,0,,,,,5,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 1,home,Moberly Area,W,6-2,6,2,4,win,20230401_zk0f,4,1,1,,,,1,1,,,,,,,1,0,,,,,5,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 2,home,Moberly Area,W,22-12,22,12,10,win,20230402_9fhh,5,3,2,,,2,3,1,,,,1,,,8,2,,,,,7,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 6,home,East Central (MO),W,4-3,4,3,1,win,20230406_niiy,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 7,home,East Central (MO),W,8-5,8,5,3,win,20230407_fr3q,5,0,1,,,,1,,1,,,,,,1,0,,,,,5,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 11,home,Missouri Valley College JV,W,7-0,7,0,7,win,20230411_k6pt,2,0,0,,,,0,1,,,,,,,0,0,,,,,3,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 11,home,Missouri Valley College JV,W,11-2,11,2,9,win,20230411_nvke,1,1,0,,,,0,1,,,,,,,0,0,,,,,2,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 15,home,Hesston,W,18-9,18,9,9,win,20230415_ivzs,3,3,1,1,,,1,2,,,,,,,2,1,,,,,5,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 16,home,Hesston,W,16-10,16,10,6,win,20230416_hfrf,2,3,2,,,1,2,2,,,,1,,,5,1,,,,,5,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 16,home,Hesston,W,13-3,13,3,10,win,20230416_ndtk,3,2,2,1,,,1,1,,,,,,,3,1,,,,,4,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 19,home,Southeast,W,3-1,3,1,2,win,20230419_056v,3,1,1,,,1,2,,1,,,,,,4,1,,,,,3,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
Apr 21,home,Moberly Area,W,10-9,10,9,1,win,20230421_rl6z,3,1,1,,,,1,1,,2,1,,,,1,0,,,,,4,2023,2022-23,div2,North Central Missouri,northcentralmissouricollege,tannerwrighth5vw,Tanner Wright
