date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 11,home,Southeast,W,10-7,10,7,3,win,20230211_1vmc,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
Feb 13,home,Southeast,W,8-4,8,4,4,win,20230213_rt66,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
Mar 9,home,Dodge City,W,10-1,10,1,9,win,20230309_43bm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
Mar 17,home,Pratt,W,11-9,11,9,2,win,20230317_yykm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
Mar 23,home,Seward County,W,4-2,4,2,2,win,20230323_cves,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
Apr 1,home,Butler,W,10-6,10,6,4,win,20230401_cojq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
Apr 8,home,Cloud County,W,5-3,5,3,2,win,20230408_560h,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
Apr 22,home,Garden City,W,7-6,7,6,1,win,20230422_l45g,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
May 4,home,Colby,W,8-3,8,3,5,win,20230504_1mrz,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
May 6,home,Colby,W,8-7,8,7,1,win,20230506_0i8l,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Hutchinson,hutchinsoncommunitycollege,bradybeverman8n7h,Brady Beverman
