date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 6  #,home,Slammers,,,,,,,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Oct 8  #,home,Western Nebraska,,,,,,,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Oct 20  #,home,Cage Rats,,,,,,,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Feb 1,home,Garden City,L,14-4,14,4,10,win,20190201_m0dx,2,0,0,,,,0,,2,,,10.0,win,20190201_m0dx,,,,0,0,,,,,2,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Feb 1,home,Garden City,L,13-9,13,9,4,win,20190201_wa9x,0,0,0,,,,0,,,,,4.0,win,20190201_wa9x,,,,0,0,,,,,0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Feb 2,home,Garden City,L,14-3,14,3,11,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Feb 2,home,Garden City,W,6-5,6,5,1,win,20190202_03op,5,0,0,,,,0,,4,,,1.0,win,20190202_03op,,,,0,0,,,,,5,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Mar 20,home,Western Nebraska,L,10-8,10,8,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Mar 20,home,Western Nebraska,W,3-2,3,2,1,win,20190320_m4hf,2,0,0,,,,0,1,1,,,1.0,win,20190320_m4hf,,,,0,0,,,,,3,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Mar 24,home,Otero,W,12-3,12,3,9,win,20190324_l7o4,0,0,0,,,,0,,,,,9.0,win,20190324_l7o4,,,,0,0,,,,,0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Mar 25,home,Otero,W,5-4,5,4,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Mar 25,home,Otero,W,15-1,15,1,14,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 9,home,Southeast,W,12-3,12,3,9,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 9,home,Southeast,L,8-1,8,1,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 19,home,Lamar,L,10-4,10,4,6,win,20190419_zas0,3,0,0,,,,0,,,,,6.0,win,20190419_zas0,,,,0,0,,,,,3,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 19,home,Lamar,L,4-1,4,1,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 20,home,Lamar,L,16-7,16,7,9,win,20190420_mxz0,0,0,0,,,,0,,,,,9.0,win,20190420_mxz0,,,,0,0,,,,,0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 24,home,Western Nebraska,W,9-8,9,8,1,win,20190424_8gy0,3,0,0,,,,0,,1,,,1.0,win,20190424_8gy0,,,,0,0,,,,,3,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 24,home,Western Nebraska,W,5-2,5,2,3,win,20190424_06h9,2,1,0,,,,0,1,,,,3.0,win,20190424_06h9,,,,0,0,,,,,3,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 27,home,Colorado State University- Club,W,7-6,7,6,1,win,20190427_51q4,2,1,0,,,,0,1,1,,,1.0,win,20190427_51q4,,,,0,0,,,,,3,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
Apr 27,home,Colorado State University- Club,W,8-4,8,4,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
May 2,home,Trinidad State,L,7-3,7,3,4,win,20190502_z9dd,3,1,2,,,,0,,,,,4.0,win,20190502_z9dd,,,,2,0,,,,,3,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
May 2,home,Trinidad State,W,12-2,12,2,10,win,20190502_gx16,2,0,0,,,,0,1,1,,,10.0,win,20190502_gx16,,,,0,0,,,,,3,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
May 3,home,Trinidad State,W,5-2,5,2,3,win,20190503_rtr7,3,1,0,,,,0,1,3,,,3.0,win,20190503_rtr7,,,,0,0,,,,,4,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
May 5,home,McCook,L,6-1,6,1,5,win,20190505_9128,0,0,0,,,,0,,,,,5.0,win,20190505_9128,,,,0,0,,,,,0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
May 5,home,McCook,L,8-5,8,5,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
May 6,home,McCook,L,13-0,13,0,13,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,praxievigilarau,Praxie Vigil
