date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Polk State,,,,,,,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Jan 31,home,State College of Florida,L,1-0,1,0,1,win,20190131_x3v8,0,0,0,,,,0,,,,,1.0,win,20190131_x3v8,,,,0,0,,,,,0,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Feb 2,home,ASA Miami,L,4-0,4,0,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Feb 2,home,ASA Miami,,,,,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Feb 20,home,Indian River State,W,12-6,12,6,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Feb 23,home,Indian River State,L,9-6,9,6,3,win,20190223_lwls,0,0,0,,,,0,,,,,3.0,win,20190223_lwls,,,,0,0,,,,,0,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 2,home,Palm Beach State,L,2-1,2,1,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 8,home,Miami Dade,L,7-2,7,2,5,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 11,home,Keiser University,W,12-7,12,7,5,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 13,home,ASA Miami,W,14-3,14,3,11,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 15,home,Pasco-Hernando State,W,3-0,3,0,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 16,home,Pasco-Hernando State,L,12-7,12,7,5,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 18,home,ST Thomas University,W,11-10,11,10,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 22,home,Eastern Florida State,L,5-2,5,2,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 23,home,Eastern Florida State,L,13-0,13,0,13,win,20190323_mbmd,0,0,0,,,,0,,,,,13.0,win,20190323_mbmd,,,,0,0,,,,,0,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Mar 29,home,Indian River State,W,3-2,3,2,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Apr 6,home,Palm Beach State,W,7-2,7,2,5,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Apr 10,home,Miami Dade,L,8-2,8,2,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Apr 13,home,Miami Dade,L,3-1,3,1,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Apr 19,home,ASA Miami,L,8-4,8,4,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
Apr 24,home,Eastern Florida State,L,5-3,5,3,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,pereznicholstvcv,Perez Nichols
